account_number,credit_score,demand_response,load_factor,peak_compliance,seasonal_stability,payment_history_score,budget_billing,payment_plan,channel_consistency,return_frequency,autopay_status,late_payments_30,late_payments_60,late_payments_90,meter_access,safety_compliance,service_calls,emergency_incidents,meter_reading_consistency,infrastructure_participation,multi_service,years_of_service,transfer_history,premise_correlation,authorized_users,paperless_billing,zip_code,weather_sensitivity,regional_delinquency_rate,income,debt_to_income,utilization_rate,days_since_last_late,average_monthly_bill,peak_season_performance,consumption_volatility,peak_time_usage,off_peak_usage,usage_predictability,recent_payments_ontime,risk_category,risk_score
ACC000534,647.408194609892,0.5672230753843569,0.6083059836896312,0.7487322886921151,0.4196998205101522,83.4796123519651,False,False,0.6989312106012687,0.0782757308297245,enrolled,0,0,0,0.7907843563092628,0.9026913551315696,2,0,0.6395178256771527,False,True,5.864922994464977,1,0.6671749343730866,2,False,10097,0.5942311311279173,0.0863433598970709,55434.66793094706,0.0971544562527512,0.4336359178694616,85.32361299652736,320.78423642561853,fair,0.2640825412509608,0.226351306502034,0.6481090711423009,predictable,1.0,High,67.85481344876332
ACC000535,682.3699335658207,0.589364449064686,0.4816196458800357,0.7384269528114029,0.8439857487689207,77.75094172130733,True,False,0.7705970737527685,0.3711407959686744,not_enrolled,1,0,0,0.9997540184404788,0.9376467749702632,0,0,0.8270333564313682,False,False,7.10343845851934,2,0.6688464195397462,2,True,10067,0.4811586512348735,0.0522642327582998,44355.10236211584,0.1769140652525537,0.2863317328066076,174.7814338017429,360.8833034710572,poor,0.2437628924661125,0.5875665161356358,0.3334266961166267,predictable,0.9166666666666666,Medium,68.11596889680732
ACC000536,636.9793317358024,0.6568821560284741,0.6043695143794202,0.7452843120056578,0.6696534239312041,68.97468006565387,False,False,0.9035498513706262,0.2182138696506622,not_enrolled,0,1,0,0.8120073045181998,0.96159626632388,1,0,0.6133677388918202,False,False,11.116405876746878,0,0.8362399910564766,2,False,10062,0.566929796817565,0.1493300728362508,59501.57726586419,0.2732424309793093,0.4193701374522958,127.25105989784322,526.8898253379168,fair,0.5692104354638334,0.5666678530743242,0.2754925818304001,predictable,1.0,Very High,59.98671534030662
ACC000537,660.7722227885088,0.5947091386749898,0.6334491270080674,0.8343643736677528,0.6259668323002878,84.57606144052512,True,False,0.9515593250956992,0.3189583175684321,not_enrolled,1,0,0,0.9160522741335626,0.8724878990313776,2,1,0.5142483717212164,False,True,6.702663998613066,1,0.706979901331831,1,True,10090,0.3816549992882572,0.1833297440207795,30466.01927404541,0.1937935226295239,0.2535512078639735,91.00999176045272,481.4961336364953,excellent,0.1983151312284394,0.5285190130323513,0.5479163291780136,highly_predictable,0.9166666666666666,High,76.31675234734898
ACC000538,730.314640460722,0.2300597905988866,0.4402087112462143,0.8859484200979194,0.6532645344581812,86.52921591193575,False,False,0.7728979380007645,0.326241685773436,enrolled,0,0,1,0.7970230441374033,0.8960848848614629,2,0,0.8314101935614073,False,False,13.294800546120207,1,0.6535501232668248,2,True,10037,0.4349662844707073,0.3794447731022046,20000.0,0.4133515663615859,0.2657063398675716,189.42689220353367,683.9938813517222,excellent,0.2831086124147525,0.819684523080957,0.626990671537349,variable,1.0,Very Low,72.34736855256708
ACC000539,651.1554065238425,0.864021034751774,0.7336617012688721,0.7991583771960933,0.708686974418095,82.39892963544966,False,False,0.5806459886085681,0.1210816514856927,enrolled,0,0,0,0.94635352689505,0.943058041399643,0,1,0.8289022114409804,False,True,7.017165227358011,2,0.8562110511316835,3,True,10046,0.4046631115410655,0.0736023642571185,41121.18164377987,0.1624170609688839,0.5701765275177417,185.39892614735436,718.3056997882397,excellent,0.5409999378446575,0.6076738833212053,0.5123569769240729,predictable,1.0,High,73.02048191975801
ACC000540,721.7846056032571,0.7111743513134937,0.4317896786410529,0.7770317773219597,0.3971662151645092,87.17911401727416,False,False,0.914607663144088,0.1936850056464533,not_enrolled,0,0,1,0.9329630890151314,0.960324514847247,1,0,0.9365036316863238,False,False,6.064558993882209,1,0.6261725579446561,1,False,10012,0.5449761872648069,0.2445063608057141,31402.398397597397,0.3353439619233482,0.4440285236498721,158.11412899976492,350.04622942245976,fair,0.3264586071568534,0.4379104411237816,0.3034428796857902,predictable,1.0,Very Low,65.61097149368459
ACC000541,623.5146572671191,0.6892794055100944,0.5669960853104111,0.803806989971753,0.6283812402257644,84.86014666312828,True,True,0.4988545773999121,0.2043157672668955,not_enrolled,0,0,1,0.9618581198791722,0.8735431785391183,3,0,0.7777242818334676,False,True,5.4101480374852144,0,0.8634242824490195,1,True,10095,0.426147917277934,0.0397970718696944,83158.0494804754,0.4964257394113204,0.1329984355747894,106.89075018588566,451.8359501246569,fair,0.4266389138497239,0.2859802309042141,0.5682998261061982,variable,1.0,Very High,73.28219159891333
ACC000542,706.4902088957641,0.5665770093858158,0.479042593544056,0.7879929175517932,0.7984200851672769,66.43086967565162,False,False,0.8263043839265586,0.0769016007549829,enrolled,0,1,2,0.9687279730518228,0.995346267360623,1,0,0.8471518157164856,False,False,5.470278143040393,2,0.904168454327114,3,False,10098,0.3820803759924262,0.0605158548714537,85391.81598073553,0.1024149896640083,0.3518159971328868,197.54371563832373,1824.5498382641133,good,0.2055331693249562,0.6768687978127806,0.6292084378670908,variable,1.0,Low,70.61676460923522
ACC000543,752.078431032895,0.8976505830174187,0.8082997218813537,0.8430070977306009,0.4401842305460657,79.57726434620795,False,False,0.6628121626750704,0.1745853310729631,not_enrolled,1,0,0,0.9072256676367204,0.9744440463558836,2,0,0.7675693683518459,False,True,10.08406001528659,0,0.6787580026193195,1,True,10045,0.3494564285374971,0.1843056136937254,74192.26772479196,0.2756744424173991,0.3615776623630276,254.2920641658107,225.40411389163975,excellent,0.2356235925105196,0.343653936682827,0.4430242524930888,variable,0.9166666666666666,Very Low,71.90728145073635
ACC000544,556.4177749936355,0.5933309800979394,0.4738743670024669,0.6085552132009783,0.6898578472586746,61.0584603282176,False,False,0.8355832491400467,0.1388745808937716,enrolled,0,0,0,0.7101101401427983,0.7459367901824224,2,0,0.8268533238100183,False,False,4.534101926885519,0,0.8703119110988796,2,False,10035,0.7144321506912745,0.0345904505728616,57449.45075083545,0.2455866636546103,0.1783418615451136,78.4415672399011,527.4861780627259,fair,0.1006733139967656,0.6141220274862906,0.728903177384789,variable,1.0,Very High,54.8955720638418
ACC000545,640.1552372264762,0.6550607804329741,0.4225593351571227,0.6345208150447278,0.4897521669725722,65.62735532839146,True,False,0.8619581218387639,0.2748192266846074,enrolled,0,0,0,0.876445863003752,0.9043915313359528,1,1,0.7253730777322577,False,True,2.9193948508286267,1,0.8004515947191924,1,True,10009,0.8824697218123763,0.2094816540888965,39694.69250946022,0.365980622153757,0.3423867669449389,159.7250714090474,570.0199897689265,good,0.3952469268384678,0.57362109995853,0.5323145350285962,variable,1.0,High,66.53378368447402
ACC000546,708.853606359027,0.6398386904620247,0.5361708358155296,0.2485975337583905,0.5942756179987793,79.75088924656785,True,False,0.842174471286252,0.1431698944011759,not_enrolled,1,0,0,0.982105321100534,0.7063460947041755,2,0,0.7383389399819474,True,True,3.940163450893913,0,0.6498127246536693,1,False,10054,0.5121778967936508,0.0733356835430064,59243.546073867925,0.5151983404128971,0.7670561841225688,190.89857322720596,287.4387859373354,poor,0.5109736515554141,0.8165605612581341,0.3920940891463864,predictable,0.9166666666666666,Low,66.92798228436816
ACC000547,669.8477306978504,0.7506683397359446,0.4895928353631454,0.5709284781717592,0.3819831534587792,93.7751434166264,False,False,0.9467225012209792,0.2101757642549014,enrolled,1,0,0,0.9671455773924972,0.973515456204144,2,0,0.8963959353006496,False,False,9.609267624205716,0,0.8952988149828358,3,False,10022,0.3916494223579751,0.0561667739347897,40542.9520961135,0.1303099130359329,0.3432031185922061,243.67283275474645,568.4648854031076,excellent,0.409932723524843,0.4883492333399076,0.639588683814664,predictable,0.9166666666666666,Medium,70.15837288521479
ACC000548,698.5572936685654,0.5357455496808048,0.8480108485111277,0.8842284625062793,0.4821814241150214,97.30672721430808,True,False,0.7747152085017425,0.1259920341276141,enrolled,0,1,0,0.8850117158339512,0.6316608651640372,3,0,0.8740254005944329,False,True,3.258310653592509,0,0.8850616449613211,1,True,10022,0.770411227516269,0.1688881917783578,44131.188566574856,0.3223717565745323,0.1958335583193586,207.853201886532,367.0631433512254,excellent,0.215010255924822,0.6002787099819573,0.4690237828347346,predictable,1.0,Low,75.4355697376657
ACC000549,649.800740664209,0.8568092158162809,0.499163586830438,0.8382636153614405,0.5212805883938184,71.46985288636121,True,False,0.8143767823075065,0.2394903068762186,enrolled,1,0,0,0.9197275097137836,0.9948070966938316,2,0,0.7503702571491107,False,False,8.38206470898154,0,0.6961512014356819,1,True,10067,0.2127824153074021,0.0406491980886217,43810.96669486679,0.1893263892606347,0.6130461690175637,104.23878499010254,513.8605953551945,poor,0.521976569783716,0.5939278100702896,0.2068799873122473,variable,0.9166666666666666,High,64.70646966280063
ACC000550,684.329489373645,0.678783507273222,0.8851367070462346,0.4832811098028082,0.5861945508423649,79.07569120951527,False,True,0.9097450037402368,0.2186262445611429,not_enrolled,2,1,0,0.9682777563640552,0.9860227569730576,1,0,0.6592208076914842,False,True,3.943251549531825,0,0.7310460285693908,2,False,10043,0.3137986543063027,0.2161990138514763,76490.61701999437,0.1850234140957328,0.2831968267919544,156.60158502421066,262.1234415605253,good,0.2353872446416333,0.5499947379834248,0.4032848132868388,predictable,0.8333333333333334,Medium,69.52159791358092
ACC000551,672.216138230396,0.91178549202195,0.5687780371726413,0.8445849471704688,0.4420021831547978,93.39597114777834,False,False,0.8282735725428536,0.3172501108482699,enrolled,1,0,0,0.9756150851362008,0.8583869186158117,2,0,0.8652617969258339,True,False,2.698048329388499,0,0.3982081869714956,1,True,10004,0.4392454291472704,0.2208599056006839,53734.96309413126,0.2014765628204992,0.4501071606676602,122.50065577186652,264.68245330853847,good,0.1995467836507174,0.4334445548008556,0.7702811068961659,variable,0.9166666666666666,Medium,66.2808022670801
ACC000552,738.3891030829903,0.6958637027502608,0.7607246620446221,0.6549126411974556,0.6222100428031264,95.6721499253531,False,False,0.6441463449293937,0.2839525794543823,not_enrolled,1,0,1,0.9339138065008796,0.9573777181968484,1,2,0.7035468825979242,False,False,4.350213979047226,2,0.664399736080636,2,False,10003,0.6428489041236056,0.2142712381338107,20000.0,0.314083728956163,0.17329076791526,131.34731578981751,348.8583218877681,excellent,0.2116673986445378,0.5022457963011292,0.4065896426958171,highly_predictable,0.9166666666666666,Very Low,81.84409703053774
ACC000553,692.7210421650607,0.7836019777103146,0.4903341655998448,0.9063728861386946,0.4192753788239377,85.05106349248868,False,False,0.803703710248849,0.3455977358041033,not_enrolled,0,2,0,0.9530011296540596,0.60101797440262,1,0,0.9282438829052592,False,False,9.406611794648333,0,0.7711200098714786,1,True,10029,0.2765536991328814,0.0728079903414425,42656.587436793634,0.2087188326087834,0.4210745796943307,123.78661153364884,287.5031388969841,good,0.2907894936558845,0.675646371958107,0.5927141575866262,highly_variable,1.0,Low,61.956319091054326
ACC000554,696.8801331037602,0.5758279836250327,0.8292547084102819,0.82306004980465,0.6312578769212508,94.56943914891951,False,False,0.8197181230857661,0.3490771846698169,enrolled,0,0,0,0.8701102252976587,0.9735710231806504,0,0,0.53344937216848,False,False,12.762064671872778,0,0.6919633226114564,3,False,10051,0.5068908759342518,0.2517982773416244,57134.0921998008,0.2416943382745502,0.2533202691721024,71.61515725309417,869.1175790562381,excellent,0.2771718258181634,0.2649287301679258,0.5495342255269254,highly_predictable,1.0,Low,67.0892115270099
ACC000555,659.4061516938766,0.8545569250961386,0.6712845150981612,0.8910244584434371,0.6907342751671712,58.4236837590494,False,False,0.8401462370179138,0.5491814185057399,not_enrolled,1,0,0,0.9936484446160484,0.9847478759331322,2,0,0.8927824167933355,False,False,4.459168181904154,0,0.8167712904372479,1,False,10096,0.3040524916631879,0.0556283888007684,62334.691063153085,0.5436011115123985,0.0736503985652462,159.53659011629483,440.8342081574234,good,0.3168983659553563,0.4755606869141812,0.5150794864437397,variable,0.9166666666666666,High,65.61564778907811
ACC000556,655.6196887963753,0.9173948972215868,0.4646738909178132,0.846735873141034,0.4202045880315987,76.66803881333219,False,False,0.7654822004724815,0.1168496275999779,not_enrolled,0,0,0,0.979858942013231,0.9550983226506696,3,0,0.6093000449758995,False,False,8.740933389489298,0,0.8092125730618359,1,False,10012,0.4511348449616031,0.2016591855615802,29163.286949348603,0.4478886862616305,0.475477224032733,186.60921499151303,234.0896029061317,fair,0.5228776775719806,0.2186351408938101,0.4803741488638928,highly_variable,1.0,High,66.20754297459172
ACC000557,658.372090609019,0.2485260267124725,0.859605974296177,0.7427845068180259,0.7633049649658225,56.2784536121047,False,True,0.8830339985203367,0.2369446892487409,enrolled,0,0,0,0.9020142814007596,0.9870914015780556,2,0,0.870403612959792,False,True,3.726069533117669,0,0.4327093583309901,1,False,10017,0.3713067657536574,0.4229779183043037,72500.87428741033,0.3259036427467802,0.564333496452282,55.157420257989806,547.4387715920324,excellent,0.4572508209529494,0.3409273164638498,0.6875157171113356,predictable,1.0,High,65.79020184145993
ACC000558,699.7226071189149,0.8978416764673225,0.5115884134567982,0.8300539173995649,0.5323951442220696,89.94511121078675,True,False,0.7683980393120211,0.2051179749974886,enrolled,1,0,0,0.7858988550724256,0.917664193220301,0,0,0.839024608257035,False,False,0.8219167958741053,0,0.6469992958569745,2,True,10031,0.4478103718851507,0.2022487279956195,79894.05732434794,0.1432769848484534,0.4664896899562871,143.6816620770018,595.9910201221954,good,0.3722284994881869,0.678549239351174,0.4829929673157208,variable,0.9166666666666666,Low,64.00146395000138
ACC000559,658.9507759589868,0.6564494342461509,0.5797031920681012,0.7571629664376812,0.555399858716294,92.94431452888378,True,True,0.8496583675986583,0.2257361733692585,enrolled,0,1,0,0.930373574966208,0.9961838111476432,1,0,0.7979795115563814,False,False,4.240051236526668,0,0.8443366366269173,1,True,10032,0.5234285791489816,0.2322046356438737,68117.77400050893,0.3465376027942453,0.4302078859173865,60.894691643027,563.004968792463,good,0.4021212282569321,0.460729283570758,0.5673254469031767,highly_predictable,1.0,High,67.22833254337843
ACC000560,694.4887428448206,0.9613132528207402,0.7102151141206157,0.6884720672684057,0.7439560365475336,92.50331070991184,False,False,0.7169913385698555,0.2956473257320686,not_enrolled,1,0,0,0.9754305288849336,0.9687015326136637,2,0,0.8314785292461274,False,True,10.197413451239798,0,0.6366769018263141,1,True,10057,0.2880933385143129,0.2961685061221553,60756.09868827246,0.4831223998015214,0.3580852938530931,92.30603930845348,425.695568223824,poor,0.3445490574280552,0.411027376085662,0.569272049643781,variable,0.9166666666666666,Low,71.72432519588094
ACC000561,783.770039932272,0.6488435315640073,0.4869401933599138,0.7996730380737898,0.6960626772861553,74.59106090735042,False,False,0.7713045291664972,0.1145425102775054,not_enrolled,0,1,0,0.6917310283754433,0.5644474643073055,2,1,0.8551404372399993,False,False,2.059692292884628,0,0.4452712983507531,4,True,10061,0.1674190997972985,0.03760611753758,70582.42804238222,0.4343079879479309,0.6741152710211117,103.1373664542851,642.3780089525809,fair,0.3565402285021293,0.4644597437373135,0.6797158711909439,predictable,1.0,Very Low,77.33083175128854
ACC000562,723.5562351715846,0.850808075231131,0.2833402816444733,0.6161863397637773,0.6284155381014322,92.7392580697855,False,False,0.7348904335742982,0.1450874402123779,enrolled,0,0,0,0.9200694751552392,0.8238876653671926,3,0,0.5877882450789709,True,True,3.314734251234795,2,0.7140891028397284,3,True,10070,0.5503855503918661,0.4094797806890689,67534.60142092117,0.3928476021101011,0.3729646196218134,153.16431521895973,1048.7190260945806,good,0.2910426383578412,0.4455303047564833,0.6413393397157234,highly_variable,1.0,Very Low,82.76695261359629
ACC000563,663.6988233916079,0.7716668870201677,0.8659828115644788,0.6171200070147247,0.2829627939433927,72.37464322867669,False,False,0.5968464897708711,0.0369650218702197,not_enrolled,0,1,0,0.9580686319837928,0.9845319724452716,2,1,0.4834999510187561,False,False,9.94673674495425,0,0.902684646040409,2,True,10013,0.6147047954476809,0.1186083032666603,40509.46445149594,0.5436202777195834,0.2998904434335043,177.8004216929635,247.83172418007567,good,0.2993881554045826,0.2841163640680706,0.4163780512536312,predictable,1.0,High,67.43264072373923
ACC000564,740.0606961081972,0.5902046312218687,0.486843142138007,0.8110690614759942,0.6505917119331455,78.29838970296575,True,False,0.8917186452967063,0.2628375268321932,not_enrolled,0,0,0,0.9276953052252744,0.7854504152257371,1,0,0.9738975668809003,False,False,6.597888045422793,0,0.856701530673755,4,False,10013,0.4284318976456568,0.1409322164403019,79327.53110189337,0.2000074096517118,0.5842855612544415,164.71394147355258,324.79818651468656,poor,0.0879603940635713,0.4803244857953619,0.7533771131663215,highly_predictable,1.0,Very Low,73.89657922866115
ACC000565,659.5962313489224,0.854286753807099,0.3683829548437574,0.7644175258758764,0.3198706216740341,84.62812461877107,True,False,0.90669771070051,0.0835547924653104,enrolled,0,0,0,0.992669150292118,0.8113654987786825,1,0,0.6189209139876938,False,False,6.010691165722083,0,0.7551977861017071,2,True,10009,0.6730547746052445,0.1701069062103642,81812.98270385552,0.3678886201841622,0.4846721942447816,154.48554984194712,870.4125605551168,excellent,0.2835025042522908,0.8108323125484972,0.1071027373564935,highly_predictable,1.0,High,62.78742120288659
ACC000566,578.0937732411073,0.4301136169612628,0.706664726717548,0.8338870590118818,0.6374667045278791,80.25044701341261,True,False,0.8829351548212132,0.1243840971430576,not_enrolled,0,0,0,0.9252365133713588,0.9252659118089706,2,0,0.978178469552485,True,False,2.4442557536802543,1,0.7292023517032199,2,True,10058,0.3351642893581438,0.2328539477884721,24895.59475273893,0.2997707182862574,0.4652742534959627,29.335513747752564,171.97176081789803,fair,0.2581292996003273,0.4783631749235716,0.2838585324323769,predictable,1.0,Very High,65.77622151093307
ACC000567,629.5956844541298,0.8036539546321757,0.6074217817277852,0.7246239629986978,0.839474866456549,61.45529182237398,False,False,0.7625253360510599,0.0699541579272345,enrolled,1,0,0,0.8494204540699903,0.9396120922098248,4,0,0.8854912770649932,False,True,3.618633644492925,0,0.8913766088687652,1,True,10038,0.6651287356918144,0.0889450380866741,30120.87460244728,0.2892201319976221,0.4787191642183824,126.48798612473126,561.0439189184037,poor,0.2524765901705449,0.3586147507190046,0.3864969266968333,predictable,0.9166666666666666,Very High,69.51623576000691
ACC000568,586.4604039487072,0.6935420217380875,0.5975862955701972,0.2688462878161125,0.7248645000338122,70.4233108204192,False,False,0.8190275825868848,0.5088858629097449,not_enrolled,0,0,0,0.9289350894630176,0.853225289451997,0,0,0.7651409416896493,False,False,5.426303495008434,0,0.8290309984091875,3,False,10045,0.4819057524935328,0.1797695152116622,64564.899073626606,0.142429994067,0.2055280655467906,155.9900056885772,444.9145653658629,good,0.5933640269042775,0.2746755430585432,0.1039759087287647,highly_variable,1.0,Very High,56.02149299403757
ACC000569,662.4243257979346,0.8597715823107377,0.6403239872322042,0.943023444871438,0.5208521125375826,62.928883557991455,False,False,0.9765343719378232,0.1749278754075272,enrolled,0,0,0,0.8152353667437183,0.974549916153182,1,0,0.9163113750743714,False,True,7.342819746163087,0,0.5535470363508206,2,True,10017,0.5900392015036084,0.2019661495004954,66052.50195878078,0.5750899991807947,0.481997489690462,122.88064550392788,261.73113882334053,excellent,0.3116154142775643,0.6709673039046463,0.2786581444872431,predictable,1.0,High,63.40396918796047
ACC000570,680.9209189594776,0.7116598238499932,0.8087282043197948,0.9419854668113712,0.6636642987144928,78.12682201271446,False,False,0.750952682066089,0.1808047319685722,not_enrolled,0,0,0,0.861159834384425,0.838333052084776,2,0,0.8666254354087233,False,True,16.76892140457975,3,0.3729868817745902,1,True,10018,0.4884072787467878,0.407464511625322,77937.17598756704,0.1101602309643702,0.2914104970078843,177.47984713258006,1122.1367225278552,excellent,0.8034593230360134,0.5258178560420111,0.736684328166023,highly_variable,1.0,Medium,74.59301130072322
ACC000571,763.8218656137641,0.7411289536283052,0.709947721345813,0.7200699130971022,0.5608439687920207,83.46983719960247,False,False,0.9433179322707788,0.576019169745658,enrolled,1,0,0,0.9616660041961068,0.6524977964002563,2,0,0.6288129356429905,False,False,6.886182853189827,0,0.7195033056364832,6,True,10036,0.6203002074076683,0.1606253333024276,78492.20051997862,0.4075360909212528,0.2034375374267392,154.27061181061285,313.2551783383624,excellent,0.1769717311016194,0.493354956265732,0.2200557903656848,highly_variable,0.9166666666666666,Very Low,84.62454702339213
ACC000572,696.3463686882081,0.7406103720754432,0.3429362652820835,0.8455045895509712,0.7738794943388604,52.73344507289509,False,False,0.8607095391340106,0.1483962349071939,not_enrolled,0,0,0,0.8870195194628178,0.912035663527735,5,0,0.6477765633389657,False,False,6.155440945100384,0,0.4675433188754001,2,True,10002,0.576702296815339,0.1678848737174257,70434.80474568601,0.2163504871641397,0.4555262174534465,144.39026904938015,382.4989514043595,excellent,0.2026622059582308,0.4301947700041313,0.5880335449846495,highly_predictable,1.0,Low,74.76715899834787
ACC000573,669.0449735595568,0.614350403317872,0.2864777415380993,0.5999769230416601,0.6493108857619433,69.40370033259458,False,False,0.6577432517740655,0.0751458249155768,enrolled,2,0,0,0.9786910500375852,0.9350999900853482,2,0,0.8222377207814164,False,False,6.870682516705128,1,0.7444471116640355,3,False,10054,0.4605193134485887,0.1563992658250813,58757.63455915087,0.2335138613732724,0.6569045648006541,100.954057872547,333.93801411497776,good,0.4041282834282335,0.2912572251689493,0.4819707363964715,highly_variable,0.8333333333333334,Medium,67.10652327097924
ACC000574,721.4702790591745,0.7476630102111416,0.7917608494290473,0.9673521773975676,0.3024354483247228,75.96404517114685,False,False,0.779001089458277,0.160542046970747,not_enrolled,1,0,1,0.8656808386788255,0.864202960445782,2,0,0.6517795399410294,False,True,1.9142164881618935,0,0.7948075639091615,1,False,10006,0.3887083559572006,0.0598359629696376,40976.72644790339,0.3844104544167127,0.38598766183223,131.46107406152507,431.26239657814216,fair,0.3893237097992185,0.4482705487425985,0.4466569425339018,predictable,0.9166666666666666,Very Low,69.02300094109742
ACC000575,569.4432345496058,0.9280982459017176,0.9660581896534716,0.7101959610549937,0.7339115429413681,75.22200520943622,False,False,0.794054988443029,0.0596979475594886,enrolled,2,0,0,0.8490565679600899,0.9771456182291198,1,0,0.7574365764868398,False,False,7.961979818422115,0,0.7767700829221044,1,False,10070,0.4904619227580399,0.1020662399692298,77871.42918444755,0.4806725901210157,0.3624918705826134,99.47700237643888,728.3369720791717,good,0.4445773599149707,0.3749244486786797,0.8379375581339322,variable,0.8333333333333334,Very High,55.31239117470777
ACC000576,691.7807279054283,0.7368774659689552,0.6970700626726563,0.9270928224291112,0.7046715723571804,75.5424195557691,False,False,0.7798066560387841,0.2151042462341432,enrolled,1,1,0,0.9811288422619612,0.9106790742834598,0,1,0.9350362500230132,False,True,1.8065439155666765,0,0.5670463428074444,2,False,10051,0.574813824271654,0.0328508206843793,73646.71914671619,0.3475201683808532,0.3062398064179958,150.40258216116803,315.4986243998984,good,0.5151797425435846,0.5404846230713475,0.2876820113067358,highly_variable,0.9166666666666666,Medium,67.35256369119014
ACC000577,718.5432596943483,0.6215550056707129,0.5819962531235917,0.6690907899035408,0.4065125269683924,91.7042619193886,False,False,0.6354065598403925,0.2776364068890571,enrolled,1,0,0,0.9351158031134204,0.8876317972781512,1,0,0.7729754374024999,False,False,11.451962001124889,1,0.4825180839244551,1,False,10053,0.6081195284386779,0.031040253879462,78258.0598424985,0.5362578268613956,0.3474537612329706,113.96378577709096,397.3399767905304,fair,0.13885161219056,0.5477715821573117,0.5168588633651239,highly_predictable,0.9166666666666666,Low,65.20159433856504
ACC000578,606.070687711008,0.8322520580997799,0.6571436820573838,0.7896921411429834,0.5234419295087204,88.26324034979709,False,False,0.6571537803840245,0.2952180525873863,enrolled,0,0,0,0.9529255735534984,0.9623218991450048,1,0,0.8336746255210006,False,True,2.9841346520697383,1,0.5547773844568822,2,True,10037,0.1675254911718577,0.0753581965798534,34224.522859917604,0.3910966323376007,0.4713490545463126,119.78881402785382,544.2908739804593,good,0.3887189580858116,0.4168733187291566,0.4572133638332413,variable,1.0,Very High,65.94150745171157
ACC000579,737.1877021603465,0.589036162243585,0.6277877675611546,0.7955989324653154,0.4514865390290838,80.77379455042436,False,False,0.73133656832034,0.3564489210408719,not_enrolled,0,0,0,0.9754664726506328,0.9056751473536424,3,1,0.903397145869854,False,False,2.5367828489662463,1,0.6547958859086179,1,True,10062,0.3707052991876634,0.0611107752930255,82798.92774633045,0.2266866103113595,0.467637756325781,104.47767104658652,437.92371100900056,good,0.3155766948617151,0.3905811662160414,0.4448551884163749,predictable,1.0,Very Low,78.29577811200733
ACC000580,696.9248203747208,0.9023923270070756,0.6452299656401378,0.8834432244048911,0.6985034172967995,92.40714133136116,False,False,0.843981960090641,0.0599715044529812,not_enrolled,0,0,0,0.936229602141548,0.8554149536188408,0,0,0.7735010902630133,False,False,2.345965705357413,0,0.6383428898245499,1,True,10063,0.7181526819813413,0.290131255866127,81551.31775773925,0.2729439624288218,0.3424932250773621,116.58519674976992,596.0457561402317,good,0.3495430165394964,0.3175450398394644,0.7185184827544769,predictable,1.0,Low,60.03226175756026
ACC000581,659.2356043049599,0.8745982887883669,0.7120005375598226,0.9612237277672532,0.6281955198582646,56.45280895882653,False,False,0.941034333284396,0.5513095428133028,not_enrolled,0,0,1,0.9940231529046744,0.8991115917148776,8,0,0.7794576849229264,False,False,6.044102708093647,0,0.816972991805894,2,True,10005,0.8139725476272699,0.185730162363968,40962.05207763397,0.1826990669947173,0.1445426120119123,58.7633963275056,600.7239439313757,good,0.2581487717329088,0.1596469338770037,0.6599375839621487,predictable,1.0,High,90.49322178002386
ACC000582,711.6390933053142,0.639999331293007,0.617883185820922,0.8854991201217407,0.5842099332710788,84.33655500886718,True,True,0.7951619283131974,0.1773406080292655,not_enrolled,0,0,0,0.9958295000183244,0.6739566474819136,3,0,0.9013619297388792,False,True,5.182288175332266,0,0.4379221963225028,2,False,10073,0.7210618155534516,0.167845020840993,63914.12464083463,0.0586928613722019,0.3586454189921423,113.52213813223476,684.4724235955827,good,0.1519025234751826,0.4456396423163989,0.4104850853256107,highly_variable,1.0,Low,79.60798948634095
ACC000583,793.5346428902199,0.6059243388800971,0.5177422733324157,0.8464278511492319,0.5498393757287137,70.28987494823208,False,False,0.807666320212938,0.1391689056289836,enrolled,1,0,0,0.8490909701450072,0.98930107123216,2,0,0.667078651439479,False,True,7.311842973630783,0,0.8406824782331883,2,True,10051,0.7528156562680189,0.1279677770731578,68850.05920648662,0.4205933683752646,0.5268338744154911,236.90703292857944,505.6844380277885,good,0.3107819676154268,0.8679157831367657,0.2764489150654662,variable,0.9166666666666666,Very Low,74.34718758995601
ACC000584,689.0933127529247,0.7704195634328983,0.774805990589181,0.9417975522425156,0.5076817752077183,74.70996828522753,False,False,0.9009794790423706,0.3027445866306187,enrolled,0,0,0,0.981628889344534,0.9051409609466275,1,1,0.6752370347968905,False,False,5.083023003817179,0,0.4341616853030464,1,False,10043,0.3467497271973696,0.1113684305779907,78842.13214337033,0.4572406426517331,0.2064856853821887,57.933921463954576,600.9471884149636,fair,0.251095518749437,0.3253241238112371,0.6797253905718559,highly_variable,1.0,Medium,66.13017113370036
ACC000585,692.4110293150168,0.9051632300132628,0.5435453819471417,0.4934872570143748,0.6439108693143253,93.0516050242179,True,False,0.4587576533487277,0.0702998850304275,not_enrolled,1,0,0,0.730817866680532,0.860551392517133,2,0,0.8877454532088327,False,False,5.449370415794618,2,0.6565814105722648,1,True,10035,0.6343969895052022,0.1856926517663774,56520.729821703615,0.2980224160959063,0.6881697662525981,216.9143038349342,379.33886724104894,excellent,0.3713425367986517,0.4537794356466949,0.6950715980844809,highly_variable,0.9166666666666666,Medium,70.94140207843574
