customer_id,intervention_date,intervention_type,intervention_sequence,success,days_to_resolution,cost,zip_code
ACC000304,2024-06-06,payment_arrangement,2,False,21,17.883216766535178,10026
ACC000304,2024-11-16,energy_assistance,3,False,29,66.38113177092345,10026
ACC000305,2024-05-20,deposit_adjustment,1,True,52,54.32818426428604,10026
ACC000306,2024-05-15,payment_reminder,1,True,37,78.41448368111432,10063
ACC000306,2024-05-05,energy_assistance,2,True,36,46.694419359870274,10063
ACC000307,2024-02-24,disconnect_notice,1,False,23,82.25660880959914,10038
ACC000308,2024-03-22,budget_billing,1,False,6,88.76062401022423,10059
ACC000308,2024-03-16,payment_arrangement,2,False,32,84.19154025244146,10059
ACC000308,2024-03-13,payment_reminder,3,False,11,42.44270546273985,10059
ACC000309,2024-04-22,payment_arrangement,1,False,7,20.555213302040052,10080
ACC000309,2024-09-08,budget_billing,2,True,31,36.04955694575391,10080
ACC000310,2024-04-04,payment_arrangement,1,True,16,28.137554020568157,10072
ACC000310,2024-06-14,budget_billing,2,False,11,60.05716233670105,10072
ACC000310,2025-02-10,deposit_adjustment,3,True,12,13.612497317682987,10072
ACC000311,2024-10-31,deposit_adjustment,1,True,4,19.255833294172902,10095
ACC000311,2024-04-24,deposit_adjustment,2,True,45,22.157213160318463,10095
ACC000311,2024-08-03,deposit_adjustment,3,True,54,64.28351081106523,10095
ACC000312,2024-05-09,payment_reminder,1,False,42,30.999954038439398,10022
ACC000312,2024-03-18,payment_arrangement,2,True,47,15.394897077517745,10022
ACC000312,2024-07-21,payment_reminder,3,True,20,73.12449570037211,10022
ACC000313,2024-11-17,deposit_adjustment,1,False,9,51.880324054553746,10077
ACC000313,2024-07-28,deposit_adjustment,2,False,34,85.78140953560695,10077
ACC000314,2024-12-19,disconnect_notice,1,False,15,90.13458887697395,10010
ACC000314,2024-09-11,energy_assistance,2,True,24,42.64782403592368,10010
ACC000314,2024-10-27,disconnect_notice,3,True,24,40.68627142920025,10010
ACC000314,2024-10-09,deposit_adjustment,4,False,56,86.64348873737971,10010
ACC000314,2024-08-25,energy_assistance,5,True,16,99.49737408029861,10010
ACC000315,2024-09-16,payment_reminder,1,False,59,93.18583637151951,10003
ACC000315,2024-09-18,budget_billing,2,True,31,13.822291833087984,10003
ACC000315,2024-03-14,payment_reminder,3,True,7,21.364402339695868,10003
ACC000315,2025-01-30,energy_assistance,4,True,54,92.65577878734022,10003
ACC000316,2024-03-08,budget_billing,1,False,43,10.002764696084418,10050
ACC000317,2024-08-08,payment_reminder,1,True,35,90.8909100763613,10037
ACC000317,2024-05-05,disconnect_notice,2,True,31,44.19811710688552,10037
ACC000318,2024-06-12,payment_arrangement,1,False,23,17.29347494185511,10050
ACC000318,2024-12-22,budget_billing,2,True,26,15.923058462151882,10050
ACC000319,2024-10-08,payment_arrangement,1,False,20,71.39725203295889,10047
ACC000319,2025-01-16,budget_billing,2,False,35,69.9955376391435,10047
ACC000319,2024-02-16,energy_assistance,3,True,20,77.8124899593637,10047
ACC000320,2024-08-10,payment_arrangement,1,False,52,54.28490404441605,10079
ACC000320,2024-03-09,budget_billing,2,False,52,59.59458579654391,10079
ACC000320,2024-03-05,budget_billing,3,False,43,35.0060646885909,10079
ACC000320,2024-09-30,energy_assistance,4,True,48,19.49350847149321,10079
ACC000321,2024-09-13,deposit_adjustment,1,True,38,57.08917494737874,10035
ACC000321,2024-05-15,disconnect_notice,2,False,38,68.76546923240579,10035
ACC000322,2024-12-24,disconnect_notice,1,True,7,67.6868975288882,10024
ACC000322,2024-04-03,energy_assistance,2,False,26,79.34024989665907,10024
ACC000323,2024-10-21,disconnect_notice,1,True,32,78.0628412280191,10004
ACC000323,2024-10-15,budget_billing,2,False,41,32.579118990163025,10004
ACC000323,2024-05-11,deposit_adjustment,3,True,47,41.106249421876136,10004
ACC000323,2024-12-22,payment_reminder,4,False,36,24.944726933338274,10004
ACC000323,2025-01-10,disconnect_notice,5,False,3,50.656552838329944,10004
ACC000323,2024-11-13,payment_reminder,6,False,56,98.72247887651852,10004
ACC000323,2024-02-22,deposit_adjustment,7,True,53,49.78300788380112,10004
ACC000324,2024-11-19,payment_arrangement,1,True,22,22.181989147595566,10073
ACC000325,2024-04-14,disconnect_notice,1,True,33,21.414162029537692,10068
ACC000326,2024-10-05,budget_billing,1,True,4,59.712952403551085,10081
ACC000327,2024-10-14,budget_billing,1,True,14,23.352430356056512,10022
ACC000327,2024-09-11,energy_assistance,2,True,35,23.63009697418216,10022
ACC000327,2024-08-11,energy_assistance,3,True,39,94.56117301226492,10022
ACC000327,2025-01-06,payment_arrangement,4,True,30,38.350933513905844,10022
ACC000327,2024-12-10,energy_assistance,5,True,36,80.51226040443409,10022
ACC000328,2024-03-05,deposit_adjustment,1,False,6,64.30007765908313,10013
ACC000328,2024-09-15,disconnect_notice,2,False,18,62.25807033186707,10013
ACC000329,2024-06-13,payment_reminder,1,False,29,35.23012772962713,10051
ACC000329,2024-08-08,payment_reminder,2,False,52,12.169917406780014,10051
ACC000329,2024-08-26,disconnect_notice,3,False,7,91.21629484996072,10051
ACC000329,2024-06-23,disconnect_notice,4,False,33,85.18352772558215,10051
ACC000329,2024-11-11,deposit_adjustment,5,False,59,62.92004170866656,10051
ACC000330,2025-01-20,payment_arrangement,1,False,59,96.21512739335238,10086
ACC000330,2024-08-31,energy_assistance,2,False,51,66.30857104845488,10086
ACC000330,2024-05-25,deposit_adjustment,3,False,32,84.23683907383932,10086
ACC000330,2024-08-01,deposit_adjustment,4,False,59,30.409536278768112,10086
ACC000331,2024-10-14,budget_billing,1,False,28,31.97454478445377,10047
ACC000332,2024-10-15,energy_assistance,1,False,51,15.583727526089888,10098
ACC000332,2024-12-31,payment_reminder,2,True,9,60.208630809406586,10098
ACC000332,2024-03-18,payment_reminder,3,False,15,80.00301200126057,10098
ACC000332,2024-07-03,payment_arrangement,4,True,49,68.10149632846853,10098
ACC000332,2025-02-13,deposit_adjustment,5,True,46,50.88505571108403,10098
ACC000333,2024-05-11,budget_billing,1,True,5,95.40826003423012,10056
ACC000333,2025-01-27,disconnect_notice,2,False,14,35.731048039408215,10056
ACC000333,2024-04-05,energy_assistance,3,False,28,67.76375651212918,10056
ACC000333,2024-09-12,payment_arrangement,4,False,20,62.1657187505323,10056
ACC000333,2024-12-08,disconnect_notice,5,True,48,96.10483905004148,10056
ACC000333,2025-02-08,disconnect_notice,6,False,5,18.72691038688823,10056
ACC000334,2024-08-23,energy_assistance,1,False,50,66.49708734076027,10032
ACC000334,2024-07-26,budget_billing,2,True,53,71.85660063242658,10032
ACC000334,2025-01-31,disconnect_notice,3,True,24,45.93993221793003,10032
ACC000335,2024-05-15,deposit_adjustment,1,True,28,47.800990386609655,10037
ACC000335,2024-08-11,payment_arrangement,2,True,59,16.11759698374633,10037
ACC000336,2024-04-26,payment_reminder,1,True,54,15.325936467718764,10064
ACC000336,2025-01-17,budget_billing,2,False,46,10.997069733487871,10064
ACC000336,2024-07-15,payment_reminder,3,False,21,99.23794982446479,10064
ACC000336,2024-12-11,disconnect_notice,4,False,23,53.542228587458254,10064
ACC000337,2024-07-04,payment_reminder,1,False,23,38.350945646508215,10005
ACC000337,2024-11-18,budget_billing,2,True,51,41.934866998884644,10005
ACC000337,2024-12-26,energy_assistance,3,True,27,72.54578074087429,10005
ACC000338,2024-11-05,disconnect_notice,1,False,17,72.46156726951679,10020
ACC000338,2025-01-20,deposit_adjustment,2,False,6,91.72135804374768,10020
ACC000338,2025-01-07,disconnect_notice,3,False,14,19.420837348198,10020
ACC000338,2024-05-31,payment_reminder,4,False,24,12.783779325420943,10020
ACC000338,2024-06-18,energy_assistance,5,False,45,32.82514937737374,10020
ACC000339,2024-03-06,deposit_adjustment,1,True,23,48.67060270196332,10026
ACC000339,2025-01-29,disconnect_notice,2,True,1,39.46788628601032,10026
ACC000339,2024-03-15,energy_assistance,3,True,18,37.57739044159327,10026
ACC000340,2025-01-06,deposit_adjustment,1,True,57,29.25952108284822,10068
ACC000340,2024-11-18,energy_assistance,2,False,31,11.24759223215741,10068
ACC000340,2024-08-07,payment_arrangement,3,False,26,93.94776451542819,10068
ACC000340,2024-05-18,budget_billing,4,True,5,51.26667059683138,10068
ACC000341,2025-02-06,budget_billing,1,False,46,15.140544703339893,10090
ACC000341,2024-10-20,budget_billing,2,False,42,87.32005818822249,10090
ACC000341,2024-09-26,energy_assistance,3,False,56,13.62600511610879,10090
ACC000341,2024-07-30,deposit_adjustment,4,True,23,65.8334126911349,10090
ACC000341,2024-03-31,payment_reminder,5,True,14,43.65524210311607,10090
ACC000341,2024-08-01,payment_arrangement,6,False,20,45.4199802495684,10090
ACC000342,2024-02-21,energy_assistance,1,False,6,43.02652663064804,10005
ACC000342,2024-11-07,deposit_adjustment,2,False,20,77.06932684217512,10005
ACC000343,2024-04-02,payment_arrangement,1,False,25,39.135774304938124,10039
ACC000343,2025-01-10,disconnect_notice,2,False,38,67.74117100164949,10039
ACC000345,2024-11-26,energy_assistance,1,False,17,37.22196857153227,10068
ACC000345,2025-02-07,budget_billing,2,True,36,23.202560261366337,10068
ACC000345,2024-07-14,disconnect_notice,3,True,25,14.839508049578503,10068
ACC000345,2024-08-24,budget_billing,4,True,51,37.54424496058944,10068
ACC000347,2024-11-16,payment_reminder,1,True,39,77.6642631361013,10078
ACC000348,2024-09-10,disconnect_notice,1,False,59,67.45155196783887,10045
ACC000348,2024-06-22,budget_billing,2,True,16,86.41882179628085,10045
ACC000348,2024-08-26,payment_arrangement,3,True,42,59.40186684760645,10045
ACC000348,2024-08-20,energy_assistance,4,True,59,64.38816840162877,10045
ACC000349,2024-10-21,disconnect_notice,1,True,31,22.77948334168762,10047
ACC000349,2025-01-21,energy_assistance,2,False,50,37.56708971987838,10047
ACC000349,2024-03-16,disconnect_notice,3,False,50,66.82383798790389,10047
ACC000349,2024-05-26,budget_billing,4,True,13,36.84452088107105,10047
ACC000350,2024-07-07,energy_assistance,1,True,1,15.05458089129818,10037
ACC000350,2024-11-27,energy_assistance,2,True,29,56.84894535743726,10037
ACC000351,2024-03-04,disconnect_notice,1,False,37,69.68316240776879,10060
ACC000351,2024-12-20,disconnect_notice,2,False,21,46.963832085249955,10060
ACC000351,2025-01-23,budget_billing,3,True,50,68.38724025055163,10060
ACC000351,2024-10-24,budget_billing,4,False,58,14.145675731377969,10060
ACC000352,2025-01-29,budget_billing,1,False,40,53.083437216897025,10080
ACC000352,2024-08-13,deposit_adjustment,2,False,36,56.16814148388167,10080
ACC000352,2024-07-15,disconnect_notice,3,True,29,20.832721858898744,10080
ACC000352,2024-11-09,deposit_adjustment,4,True,33,73.5006440484722,10080
ACC000352,2024-10-05,energy_assistance,5,False,27,43.73424319149979,10080
ACC000353,2024-07-01,energy_assistance,1,True,16,30.937297454809745,10016
ACC000353,2024-02-18,payment_arrangement,2,False,18,50.698223119318484,10016
ACC000354,2024-02-26,deposit_adjustment,1,False,7,53.490886828789165,10047
ACC000354,2024-10-31,disconnect_notice,2,False,1,89.78522739777122,10047
ACC000354,2024-04-15,energy_assistance,3,True,29,73.57347971289965,10047
ACC000354,2024-03-17,payment_arrangement,4,False,12,95.86380385702772,10047
ACC000354,2024-08-14,budget_billing,5,False,20,84.47713245584353,10047
ACC000354,2024-03-23,payment_arrangement,6,True,49,31.021062496174988,10047
ACC000356,2024-11-07,disconnect_notice,1,False,22,97.97466323880039,10017
ACC000356,2024-10-11,payment_reminder,2,True,42,19.612063360212726,10017
ACC000357,2024-06-12,deposit_adjustment,1,False,14,70.66157813955707,10035
ACC000358,2024-04-29,deposit_adjustment,1,False,52,87.81871191424712,10053
ACC000358,2024-07-31,payment_reminder,2,False,1,32.22650502927033,10053
ACC000358,2025-01-29,energy_assistance,3,False,54,11.190593161476459,10053
ACC000358,2024-03-15,energy_assistance,4,True,10,55.2219084786489,10053
ACC000360,2024-11-10,budget_billing,1,True,50,37.92776338940928,10088
ACC000360,2024-09-27,disconnect_notice,2,True,41,68.09809207694701,10088
ACC000360,2024-06-20,payment_reminder,3,False,19,43.96268591169857,10088
ACC000360,2024-12-31,payment_arrangement,4,False,26,28.890786662760764,10088
ACC000360,2024-03-16,energy_assistance,5,True,33,13.879009805349165,10088
ACC000360,2024-10-28,budget_billing,6,True,2,78.7164259301391,10088
ACC000360,2024-11-09,disconnect_notice,7,False,14,53.03430312002597,10088
ACC000361,2024-12-05,budget_billing,1,True,31,82.74413900946504,10098
ACC000361,2024-11-01,payment_arrangement,2,True,52,67.20807897573519,10098
ACC000361,2024-11-03,deposit_adjustment,3,False,34,71.99294532309884,10098
ACC000361,2024-10-11,energy_assistance,4,False,10,97.09685423503441,10098
ACC000362,2024-05-06,payment_arrangement,1,False,59,82.08448493872872,10019
ACC000362,2024-10-07,energy_assistance,2,True,13,40.86366964832763,10019
ACC000362,2024-07-14,energy_assistance,3,False,26,38.44911803922734,10019
ACC000362,2024-12-02,payment_arrangement,4,True,43,17.836408501957735,10019
ACC000362,2025-01-04,payment_reminder,5,True,46,36.817951194625934,10019
ACC000363,2024-10-07,payment_arrangement,1,False,24,37.69111805301537,10099
ACC000364,2024-07-26,payment_reminder,1,True,55,35.41311271383906,10030
ACC000364,2024-12-02,payment_reminder,2,True,42,24.960642584649285,10030
ACC000364,2024-11-05,payment_reminder,3,False,9,90.12129596161938,10030
ACC000365,2024-12-29,budget_billing,1,False,13,33.13564229702879,10020
ACC000366,2025-01-19,payment_arrangement,1,True,46,96.53956589238096,10033
ACC000366,2024-03-13,payment_reminder,2,False,33,91.85936257109245,10033
ACC000367,2024-12-21,deposit_adjustment,1,False,52,81.21558632470152,10056
ACC000367,2024-10-19,disconnect_notice,2,True,16,13.696135551136488,10056
ACC000367,2024-04-10,disconnect_notice,3,False,25,46.16886441130656,10056
ACC000367,2024-09-23,deposit_adjustment,4,True,39,42.12841865217975,10056
ACC000368,2024-11-16,disconnect_notice,1,False,26,12.418088864044176,10036
ACC000368,2024-07-17,budget_billing,2,True,26,96.14213492858165,10036
ACC000368,2024-10-29,disconnect_notice,3,False,26,57.254440622084616,10036
ACC000369,2024-05-08,payment_reminder,1,False,36,14.84037677596401,10000
ACC000369,2024-06-25,payment_arrangement,2,False,13,69.69796385536017,10000
ACC000370,2024-08-11,disconnect_notice,1,True,12,73.07791292128857,10056
ACC000370,2024-11-06,disconnect_notice,2,True,34,94.30521002681411,10056
ACC000371,2025-01-27,energy_assistance,1,True,54,63.75811404976407,10054
ACC000371,2024-12-25,budget_billing,2,False,27,86.62651731023266,10054
ACC000372,2024-12-07,budget_billing,1,False,3,24.894979719729008,10030
ACC000373,2025-01-28,deposit_adjustment,1,False,21,85.28778016848132,10022
ACC000373,2024-03-23,deposit_adjustment,2,True,35,37.564109830415326,10022
ACC000373,2025-01-31,deposit_adjustment,3,True,44,18.344332972924292,10022
ACC000374,2024-07-06,budget_billing,1,False,39,64.05248772884224,10074
ACC000374,2024-02-26,deposit_adjustment,2,True,57,97.28369781704063,10074
ACC000375,2024-04-13,budget_billing,1,True,12,54.080728118941664,10047
ACC000375,2025-02-06,deposit_adjustment,2,False,53,75.52110320165777,10047
ACC000375,2024-07-17,energy_assistance,3,False,12,55.60172117686025,10047
ACC000375,2024-06-19,disconnect_notice,4,True,22,60.235406550139665,10047
ACC000376,2024-04-26,disconnect_notice,1,True,22,40.26910548433002,10019
ACC000376,2024-09-22,budget_billing,2,True,24,39.21482516591453,10019
ACC000376,2024-10-17,payment_reminder,3,True,21,35.32155596684575,10019
ACC000376,2025-01-06,payment_arrangement,4,False,56,77.51379064883612,10019
ACC000377,2024-12-02,disconnect_notice,1,True,42,15.575186672108913,10006
ACC000377,2024-05-08,payment_arrangement,2,False,34,46.207633724413476,10006
ACC000378,2024-05-01,payment_reminder,1,False,47,47.95413557733247,10098
ACC000378,2024-07-03,energy_assistance,2,False,50,41.15771980122949,10098
ACC000378,2024-10-27,disconnect_notice,3,False,30,43.01184885816416,10098
ACC000379,2024-09-28,deposit_adjustment,1,True,36,56.49648326688478,10001
ACC000380,2024-05-11,budget_billing,1,False,1,18.607662642134436,10096
ACC000380,2025-01-11,payment_reminder,2,False,18,92.15207203670755,10096
ACC000380,2025-02-09,deposit_adjustment,3,True,13,38.56499650250967,10096
ACC000380,2024-05-31,deposit_adjustment,4,True,58,56.32679743811019,10096
ACC000381,2024-09-11,deposit_adjustment,1,False,22,72.54265418033567,10039
ACC000383,2024-06-05,energy_assistance,1,True,15,89.1853973147321,10073
ACC000383,2025-02-09,budget_billing,2,True,13,34.439540965973706,10073
ACC000383,2024-08-20,deposit_adjustment,3,False,7,78.43600605587343,10073
ACC000384,2024-03-10,disconnect_notice,1,False,11,72.6215470246671,10008
ACC000384,2024-09-16,payment_reminder,2,False,45,23.316250069846525,10008
ACC000385,2024-09-23,disconnect_notice,1,True,4,85.4747998780566,10042
ACC000385,2024-09-08,payment_reminder,2,False,44,50.124299484431454,10042
ACC000386,2025-02-02,payment_reminder,1,True,54,65.90676899746748,10096
ACC000386,2024-11-07,payment_reminder,2,True,34,77.62809857781724,10096
ACC000387,2025-01-12,payment_arrangement,1,True,51,28.432216815058855,10050
ACC000387,2024-09-24,disconnect_notice,2,False,29,44.85008270891863,10050
ACC000387,2024-04-13,deposit_adjustment,3,False,4,92.66694424934661,10050
ACC000387,2024-03-15,energy_assistance,4,True,12,31.511308119934903,10050
ACC000388,2024-05-30,payment_reminder,1,True,45,31.828984892467364,10084
ACC000388,2025-01-17,deposit_adjustment,2,True,52,36.99364577257596,10084
ACC000388,2024-06-25,payment_arrangement,3,False,26,20.641455322492646,10084
ACC000388,2024-06-08,budget_billing,4,True,46,89.59090851741587,10084
ACC000388,2024-11-16,payment_arrangement,5,False,23,47.74012123773595,10084
ACC000388,2024-12-17,payment_arrangement,6,True,23,10.661774009898428,10084
ACC000389,2024-08-30,budget_billing,1,True,55,91.89371423437467,10077
ACC000389,2024-11-26,payment_arrangement,2,True,15,49.920701094865244,10077
ACC000390,2024-10-23,payment_arrangement,1,True,49,20.003579180498065,10049
ACC000390,2024-04-08,energy_assistance,2,True,31,29.864132734997682,10049
ACC000390,2024-06-13,payment_reminder,3,False,23,97.46607711929362,10049
ACC000390,2024-09-02,payment_reminder,4,False,50,85.55079107885958,10049
ACC000391,2024-02-24,energy_assistance,1,True,45,28.1265678292017,10086
ACC000391,2024-06-10,energy_assistance,2,False,59,94.5931935597138,10086
ACC000392,2025-02-04,disconnect_notice,1,False,51,56.939588551987036,10075
ACC000392,2024-08-05,energy_assistance,2,True,14,26.587125725508916,10075
ACC000392,2024-07-16,payment_arrangement,3,False,5,11.750324533127305,10075
ACC000393,2024-04-24,disconnect_notice,1,False,19,80.5151352329118,10021
ACC000395,2024-05-24,disconnect_notice,1,True,7,40.223472817738106,10090
ACC000395,2025-01-24,energy_assistance,2,True,56,93.78987577413257,10090
ACC000395,2024-08-16,payment_arrangement,3,True,56,52.50236490506427,10090
ACC000395,2024-07-31,payment_arrangement,4,False,33,99.89136422340891,10090
ACC000397,2024-03-28,payment_arrangement,1,False,38,15.751084784353644,10081
ACC000399,2024-07-31,budget_billing,1,False,49,91.863585199985,10066
ACC000399,2024-03-14,payment_reminder,2,True,19,71.17343007191505,10066
ACC000400,2024-06-01,disconnect_notice,1,True,17,29.1827907382543,10003
ACC000400,2024-06-13,budget_billing,2,False,39,46.50807335025137,10003
ACC000400,2024-08-01,disconnect_notice,3,False,24,15.314513001244475,10003
ACC000400,2024-08-02,budget_billing,4,False,5,56.36503255479299,10003
ACC000401,2024-07-20,payment_arrangement,1,False,9,80.36018433358537,10029
ACC000401,2024-08-10,payment_reminder,2,True,27,40.786249119179985,10029
ACC000401,2024-11-30,energy_assistance,3,False,49,77.55386110697138,10029
ACC000401,2025-02-04,budget_billing,4,False,39,55.99844393251582,10029
ACC000402,2024-11-24,energy_assistance,1,False,31,74.62127603143014,10084
ACC000402,2024-03-24,energy_assistance,2,False,38,33.623650711053195,10084
ACC000402,2024-07-28,disconnect_notice,3,False,51,96.23243078240465,10084
ACC000402,2024-07-09,disconnect_notice,4,True,20,39.06907148591816,10084
ACC000403,2024-09-08,energy_assistance,1,False,55,14.436504348797481,10021
ACC000403,2024-11-18,payment_arrangement,2,False,57,14.312248112200036,10021
ACC000404,2024-02-21,deposit_adjustment,1,True,15,61.8890490956026,10091
ACC000404,2024-10-15,payment_arrangement,2,False,41,74.43862241875517,10091
ACC000405,2024-10-18,deposit_adjustment,1,False,38,98.78386614145566,10072
ACC000406,2024-03-25,deposit_adjustment,1,False,32,29.582914593848002,10040
ACC000406,2024-07-15,disconnect_notice,2,True,3,16.203509032118376,10040
ACC000407,2024-03-29,energy_assistance,1,False,24,31.487659397742167,10015
ACC000407,2024-10-03,budget_billing,2,False,10,10.665271129986373,10015
ACC000408,2025-02-10,budget_billing,1,False,4,31.749302873726666,10055
ACC000410,2024-04-24,payment_reminder,1,True,14,11.133676114460826,10013
ACC000410,2024-05-28,payment_arrangement,2,False,49,15.481498891166444,10013
ACC000411,2024-08-18,deposit_adjustment,1,False,43,87.96095832409033,10051
ACC000412,2024-03-28,budget_billing,1,True,12,75.43166743127206,10013
ACC000413,2024-10-17,deposit_adjustment,1,False,40,48.8089436377896,10046
ACC000413,2024-10-09,payment_reminder,2,False,56,40.0398937362818,10046
ACC000413,2025-02-03,disconnect_notice,3,True,56,59.21930564086897,10046
ACC000413,2024-10-21,deposit_adjustment,4,False,31,30.95727011884848,10046
ACC000414,2025-01-25,payment_arrangement,1,False,16,51.75868756963427,10015
ACC000414,2024-07-30,payment_arrangement,2,False,6,73.68585271664818,10015
ACC000415,2024-07-15,energy_assistance,1,False,49,85.08923161744588,10042
ACC000415,2024-09-02,payment_arrangement,2,True,22,82.60962126838906,10042
ACC000416,2024-04-27,disconnect_notice,1,False,10,33.86019253736339,10067
ACC000416,2024-10-14,energy_assistance,2,True,33,19.289498399109966,10067
ACC000417,2024-03-26,energy_assistance,1,True,45,76.80688810605498,10036
ACC000417,2024-08-09,budget_billing,2,False,45,14.437808839884221,10036
ACC000417,2024-10-09,deposit_adjustment,3,True,59,44.65522501470655,10036
ACC000417,2024-07-03,payment_reminder,4,True,26,55.62996581290127,10036
ACC000418,2025-01-06,energy_assistance,1,False,56,35.12174236968427,10013
ACC000418,2025-02-03,payment_arrangement,2,True,11,75.27937516622903,10013
ACC000418,2025-01-24,disconnect_notice,3,True,27,18.259984582405824,10013
ACC000419,2024-05-09,budget_billing,1,False,3,29.139785786020855,10040
ACC000419,2024-07-19,disconnect_notice,2,True,10,14.9591381642948,10040
ACC000419,2024-06-01,deposit_adjustment,3,False,31,67.69774932239434,10040
ACC000419,2024-11-30,energy_assistance,4,True,49,40.44078705855564,10040
ACC000420,2025-01-19,payment_reminder,1,False,59,19.227627840502123,10086
ACC000420,2024-09-23,payment_reminder,2,False,47,90.17489334606702,10086
ACC000420,2024-07-21,budget_billing,3,False,54,76.31438101763537,10086
ACC000420,2024-11-16,deposit_adjustment,4,True,38,85.49554030887433,10086
ACC000420,2024-05-26,payment_arrangement,5,True,38,19.169088772560087,10086
ACC000420,2024-03-10,energy_assistance,6,True,46,49.423966831484535,10086
ACC000421,2024-09-13,deposit_adjustment,1,True,16,88.26548119590355,10072
ACC000421,2025-01-08,disconnect_notice,2,True,41,85.63133598296572,10072
ACC000424,2024-11-15,payment_reminder,1,False,51,33.436279790911755,10091
ACC000424,2024-07-09,payment_reminder,2,True,7,72.04754204841922,10091
ACC000424,2024-02-19,budget_billing,3,True,2,70.85761717208854,10091
ACC000425,2024-12-09,disconnect_notice,1,True,6,79.92043733843855,10018
ACC000425,2024-04-06,deposit_adjustment,2,True,2,15.059251491389062,10018
ACC000425,2024-04-27,energy_assistance,3,True,48,36.994464081825726,10018
ACC000425,2024-07-20,budget_billing,4,True,52,95.85430772737679,10018
ACC000426,2024-04-19,deposit_adjustment,1,False,24,22.981601900629315,10082
ACC000426,2025-01-10,energy_assistance,2,False,40,23.195310144385807,10082
ACC000426,2024-06-16,disconnect_notice,3,True,15,71.50864736415434,10082
ACC000427,2024-12-01,deposit_adjustment,1,True,41,41.909338794574666,10011
ACC000427,2024-07-14,budget_billing,2,False,12,33.911700837963714,10011
ACC000427,2025-01-19,payment_arrangement,3,False,15,28.505933892940696,10011
ACC000428,2024-10-20,energy_assistance,1,False,13,37.14281828861964,10046
ACC000428,2024-12-20,budget_billing,2,False,54,40.21141605785576,10046
ACC000429,2024-04-13,disconnect_notice,1,False,45,27.746468377125964,10097
ACC000429,2024-08-17,energy_assistance,2,False,36,31.316452353689165,10097
ACC000429,2024-08-29,deposit_adjustment,3,True,21,29.647280063036106,10097
ACC000432,2024-05-17,energy_assistance,1,True,9,48.23050073717677,10029
ACC000433,2024-08-22,disconnect_notice,1,False,33,98.70406605575204,10057
ACC000434,2024-07-18,budget_billing,1,True,16,50.351182347217026,10045
ACC000434,2025-01-16,disconnect_notice,2,False,35,61.6088642820095,10045
ACC000434,2024-10-31,deposit_adjustment,3,True,5,88.72692846909095,10045
ACC000435,2025-02-05,disconnect_notice,1,True,50,74.89491948080847,10050
ACC000435,2024-09-24,disconnect_notice,2,True,29,71.2504599524954,10050
ACC000436,2024-06-28,budget_billing,1,True,51,88.16975477072539,10098
ACC000436,2024-02-18,disconnect_notice,2,False,18,92.13445241947994,10098
ACC000437,2024-04-07,disconnect_notice,1,False,55,69.65738088711991,10014
ACC000438,2024-12-31,payment_arrangement,1,False,33,36.94808123227959,10042
ACC000438,2025-01-15,deposit_adjustment,2,False,3,28.337993726494936,10042
ACC000438,2024-06-06,disconnect_notice,3,False,2,98.32450008171521,10042
ACC000438,2024-12-08,payment_arrangement,4,True,39,98.75591175553254,10042
ACC000439,2024-04-23,energy_assistance,1,False,44,80.78551421753099,10021
ACC000439,2024-02-28,deposit_adjustment,2,False,5,50.129795787382704,10021
ACC000440,2024-05-04,disconnect_notice,1,True,3,99.66020437401748,10008
ACC000440,2025-01-19,payment_arrangement,2,True,53,41.029279020988675,10008
ACC000440,2024-08-10,deposit_adjustment,3,True,12,46.98482971150989,10008
ACC000441,2024-11-02,energy_assistance,1,False,22,34.94299166860239,10091
ACC000441,2024-10-23,budget_billing,2,True,30,55.54402231706529,10091
ACC000441,2024-04-07,payment_arrangement,3,False,40,87.7410660668503,10091
ACC000442,2024-07-14,budget_billing,1,False,26,49.17634517688707,10092
ACC000442,2024-11-23,deposit_adjustment,2,False,39,77.1777847008864,10092
ACC000443,2025-01-29,deposit_adjustment,1,False,8,31.304842826844965,10038
ACC000443,2024-07-09,payment_reminder,2,True,26,63.78691958820103,10038
ACC000444,2024-10-30,payment_arrangement,1,False,50,15.015518713088603,10080
ACC000445,2024-10-03,disconnect_notice,1,True,42,74.68293393755164,10067
ACC000445,2024-12-04,energy_assistance,2,False,55,29.5952408919012,10067
ACC000445,2024-08-12,disconnect_notice,3,True,54,95.70376130800351,10067
ACC000445,2024-09-27,budget_billing,4,True,51,21.644255527003082,10067
ACC000446,2024-09-26,payment_reminder,1,False,53,37.215616627353,10056
ACC000448,2024-10-06,deposit_adjustment,1,True,6,42.28801858191464,10006
ACC000448,2024-08-06,payment_arrangement,2,True,18,96.92530019268253,10006
ACC000448,2024-10-04,budget_billing,3,False,30,53.16625870700123,10006
ACC000448,2024-10-08,budget_billing,4,False,29,90.32221845568105,10006
ACC000450,2024-11-07,disconnect_notice,1,True,55,82.0482494614073,10053
ACC000450,2025-01-16,budget_billing,2,True,15,47.00145504334413,10053
ACC000451,2024-03-21,payment_arrangement,1,True,51,40.46561914829256,10036
ACC000453,2024-03-17,payment_arrangement,1,False,53,66.02922914160536,10081
ACC000453,2024-03-05,deposit_adjustment,2,False,23,22.06224048870926,10081
ACC000453,2024-03-30,payment_reminder,3,True,59,46.5816446156865,10081
