account_number,credit_score,demand_response,load_factor,peak_compliance,seasonal_stability,payment_history_score,budget_billing,payment_plan,channel_consistency,return_frequency,autopay_status,late_payments_30,late_payments_60,late_payments_90,meter_access,safety_compliance,service_calls,emergency_incidents,meter_reading_consistency,infrastructure_participation,multi_service,years_of_service,transfer_history,premise_correlation,authorized_users,paperless_billing,zip_code,weather_sensitivity,regional_delinquency_rate,income,debt_to_income,utilization_rate,days_since_last_late,average_monthly_bill,peak_season_performance,consumption_volatility,peak_time_usage,off_peak_usage,usage_predictability,recent_payments_ontime,risk_category
ACC000552,738.3891030829903,0.6958637027502608,0.7607246620446221,0.6549126411974556,0.6222100428031264,95.6721499253531,False,False,0.6441463449293937,0.2839525794543823,not_enrolled,1,0,1,0.9339138065008796,0.9573777181968485,1,2,0.7035468825979242,False,False,4.350213979047226,2,0.664399736080636,2,False,10003,0.6428489041236056,0.21427123813381072,20000.0,0.31408372895616304,0.17329076791526007,131.34731578981751,348.8583218877681,excellent,0.21166739864453785,0.5022457963011292,0.4065896426958171,highly_predictable,0.9166666666666666,Very Low
ACC000553,692.7210421650607,0.7836019777103146,0.4903341655998448,0.9063728861386946,0.4192753788239377,85.05106349248868,False,False,0.803703710248849,0.34559773580410336,not_enrolled,0,2,0,0.9530011296540595,0.60101797440262,1,0,0.9282438829052593,False,False,9.406611794648333,0,0.7711200098714786,1,True,10029,0.27655369913288147,0.07280799034144252,42656.587436793634,0.20871883260878346,0.4210745796943307,123.78661153364884,287.5031388969841,good,0.2907894936558845,0.675646371958107,0.5927141575866262,highly_variable,1.0,Low
ACC000554,696.8801331037602,0.5758279836250327,0.8292547084102819,0.82306004980465,0.6312578769212508,94.56943914891951,False,False,0.8197181230857661,0.34907718466981696,enrolled,0,0,0,0.8701102252976587,0.9735710231806503,0,0,0.53344937216848,False,False,12.762064671872778,0,0.6919633226114564,3,False,10051,0.5068908759342518,0.25179827734162447,57134.0921998008,0.2416943382745502,0.2533202691721024,71.61515725309417,869.1175790562381,excellent,0.27717182581816346,0.26492873016792584,0.5495342255269254,highly_predictable,1.0,Low
ACC000555,659.4061516938766,0.8545569250961386,0.6712845150981612,0.8910244584434371,0.6907342751671712,58.4236837590494,False,False,0.8401462370179138,0.5491814185057399,not_enrolled,1,0,0,0.9936484446160484,0.9847478759331322,2,0,0.8927824167933355,False,False,4.459168181904154,0,0.8167712904372479,1,False,10096,0.3040524916631879,0.05562838880076848,62334.691063153085,0.5436011115123985,0.07365039856524622,159.53659011629483,440.8342081574234,good,0.31689836595535636,0.4755606869141812,0.5150794864437397,variable,0.9166666666666666,High
ACC000556,655.6196887963753,0.9173948972215867,0.46467389091781325,0.846735873141034,0.4202045880315987,76.66803881333219,False,False,0.7654822004724815,0.11684962759997797,not_enrolled,0,0,0,0.979858942013231,0.9550983226506695,3,0,0.6093000449758995,False,False,8.740933389489298,0,0.8092125730618359,1,False,10012,0.45113484496160317,0.20165918556158022,29163.286949348603,0.44788868626163053,0.47547722403273307,186.60921499151306,234.0896029061317,fair,0.5228776775719806,0.21863514089381017,0.4803741488638928,highly_variable,1.0,High
ACC000557,658.372090609019,0.24852602671247254,0.859605974296177,0.7427845068180259,0.7633049649658225,56.2784536121047,False,True,0.8830339985203367,0.2369446892487409,enrolled,0,0,0,0.9020142814007597,0.9870914015780555,2,0,0.870403612959792,False,True,3.7260695331176685,0,0.4327093583309901,1,False,10017,0.3713067657536574,0.4229779183043037,72500.87428741033,0.32590364274678024,0.564333496452282,55.157420257989806,547.4387715920324,excellent,0.45725082095294944,0.3409273164638498,0.6875157171113356,predictable,1.0,High
ACC000558,699.7226071189149,0.8978416764673225,0.5115884134567982,0.8300539173995649,0.5323951442220696,89.94511121078675,True,False,0.7683980393120211,0.2051179749974886,enrolled,1,0,0,0.7858988550724256,0.917664193220301,0,0,0.839024608257035,False,False,0.8219167958741053,0,0.6469992958569745,2,True,10031,0.44781037188515077,0.20224872799561958,79894.05732434794,0.14327698484845347,0.46648968995628715,143.6816620770018,595.9910201221954,good,0.3722284994881869,0.678549239351174,0.4829929673157208,variable,0.9166666666666666,Low
ACC000559,658.9507759589868,0.6564494342461509,0.5797031920681012,0.7571629664376812,0.555399858716294,92.94431452888378,True,True,0.8496583675986583,0.22573617336925852,enrolled,0,1,0,0.9303735749662079,0.9961838111476431,1,0,0.7979795115563814,False,False,4.240051236526668,0,0.8443366366269173,1,True,10032,0.5234285791489816,0.23220463564387378,68117.77400050893,0.3465376027942453,0.43020788591738657,60.894691643026995,563.004968792463,good,0.40212122825693214,0.460729283570758,0.5673254469031767,highly_predictable,1.0,High
ACC000560,694.4887428448206,0.9613132528207402,0.7102151141206157,0.6884720672684057,0.7439560365475336,92.50331070991183,False,False,0.7169913385698555,0.2956473257320686,not_enrolled,1,0,0,0.9754305288849335,0.9687015326136637,2,0,0.8314785292461274,False,True,10.197413451239798,0,0.6366769018263141,1,True,10057,0.28809333851431296,0.29616850612215534,60756.09868827246,0.4831223998015214,0.3580852938530931,92.30603930845348,425.69556822382395,poor,0.34454905742805525,0.411027376085662,0.569272049643781,variable,0.9166666666666666,Low
ACC000561,783.770039932272,0.6488435315640073,0.4869401933599138,0.7996730380737898,0.6960626772861553,74.59106090735042,False,False,0.7713045291664972,0.11454251027750548,not_enrolled,0,1,0,0.6917310283754433,0.5644474643073055,2,1,0.8551404372399993,False,False,2.0596922928846277,0,0.44527129835075313,4,True,10061,0.16741909979729855,0.037606117537580024,70582.42804238222,0.43430798794793096,0.6741152710211117,103.1373664542851,642.3780089525809,fair,0.35654022850212935,0.4644597437373135,0.6797158711909439,predictable,1.0,Very Low
ACC000562,723.5562351715846,0.850808075231131,0.2833402816444733,0.6161863397637773,0.6284155381014322,92.7392580697855,False,False,0.7348904335742982,0.14508744021237796,enrolled,0,0,0,0.9200694751552393,0.8238876653671926,3,0,0.5877882450789709,True,True,3.314734251234795,2,0.7140891028397284,3,True,10070,0.5503855503918661,0.4094797806890689,67534.60142092117,0.3928476021101011,0.37296461962181343,153.16431521895973,1048.7190260945806,good,0.2910426383578412,0.4455303047564833,0.6413393397157234,highly_variable,1.0,Very Low
ACC000563,663.6988233916079,0.7716668870201677,0.8659828115644788,0.6171200070147247,0.2829627939433927,72.37464322867669,False,False,0.5968464897708711,0.036965021870219716,not_enrolled,0,1,0,0.9580686319837927,0.9845319724452717,2,1,0.48349995101875615,False,False,9.94673674495425,0,0.902684646040409,2,True,10013,0.6147047954476809,0.11860830326666032,40509.46445149594,0.5436202777195834,0.29989044343350435,177.8004216929635,247.83172418007572,good,0.29938815540458263,0.2841163640680706,0.4163780512536312,predictable,1.0,High
ACC000564,740.0606961081972,0.5902046312218687,0.48684314213800706,0.8110690614759942,0.6505917119331455,78.29838970296575,True,False,0.8917186452967063,0.2628375268321932,not_enrolled,0,0,0,0.9276953052252743,0.7854504152257371,1,0,0.9738975668809005,False,False,6.597888045422793,0,0.856701530673755,4,False,10013,0.4284318976456568,0.14093221644030196,79327.53110189337,0.20000740965171182,0.5842855612544415,164.71394147355258,324.79818651468656,poor,0.08796039406357131,0.4803244857953619,0.7533771131663215,highly_predictable,1.0,Very Low
ACC000565,659.5962313489224,0.854286753807099,0.3683829548437574,0.7644175258758764,0.3198706216740341,84.62812461877107,True,False,0.90669771070051,0.08355479246531045,enrolled,0,0,0,0.9926691502921179,0.8113654987786825,1,0,0.6189209139876938,False,False,6.010691165722083,0,0.7551977861017071,2,True,10009,0.6730547746052445,0.17010690621036423,81812.98270385552,0.3678886201841622,0.48467219424478164,154.48554984194712,870.4125605551168,excellent,0.2835025042522908,0.8108323125484972,0.10710273735649356,highly_predictable,1.0,High
ACC000566,578.0937732411073,0.4301136169612628,0.706664726717548,0.8338870590118818,0.6374667045278791,80.25044701341261,True,False,0.8829351548212132,0.12438409714305769,not_enrolled,0,0,0,0.9252365133713588,0.9252659118089706,2,0,0.978178469552485,True,False,2.4442557536802543,1,0.7292023517032199,2,True,10058,0.33516428935814385,0.23285394778847215,24895.59475273893,0.29977071828625745,0.4652742534959627,29.335513747752564,171.97176081789803,fair,0.2581292996003273,0.47836317492357167,0.2838585324323769,predictable,1.0,Very High
ACC000567,629.5956844541298,0.8036539546321757,0.6074217817277852,0.7246239629986978,0.839474866456549,61.45529182237398,False,False,0.7625253360510599,0.0699541579272345,enrolled,1,0,0,0.8494204540699903,0.9396120922098247,4,0,0.8854912770649932,False,True,3.618633644492925,0,0.8913766088687652,1,True,10038,0.6651287356918144,0.08894503808667413,30120.874602447282,0.2892201319976221,0.47871916421838245,126.48798612473126,561.0439189184037,poor,0.2524765901705449,0.35861475071900467,0.38649692669683333,predictable,0.9166666666666666,Very High
ACC000568,586.4604039487072,0.6935420217380875,0.5975862955701972,0.2688462878161125,0.7248645000338122,70.4233108204192,False,False,0.8190275825868848,0.5088858629097449,not_enrolled,0,0,0,0.9289350894630176,0.853225289451997,0,0,0.7651409416896493,False,False,5.426303495008434,0,0.8290309984091875,3,False,10045,0.48190575249353285,0.17976951521166223,64564.899073626606,0.14242999406700002,0.20552806554679062,155.9900056885772,444.9145653658629,good,0.5933640269042775,0.2746755430585432,0.10397590872876473,highly_variable,1.0,Very High
ACC000569,662.4243257979346,0.8597715823107377,0.6403239872322042,0.9430234448714379,0.5208521125375826,62.928883557991455,False,False,0.9765343719378233,0.17492787540752722,enrolled,0,0,0,0.8152353667437183,0.9745499161531819,1,0,0.9163113750743714,False,True,7.342819746163087,0,0.5535470363508206,2,True,10017,0.5900392015036084,0.2019661495004954,66052.50195878078,0.5750899991807947,0.481997489690462,122.88064550392787,261.73113882334053,excellent,0.31161541427756434,0.6709673039046463,0.2786581444872431,predictable,1.0,High
ACC000570,680.9209189594776,0.7116598238499932,0.8087282043197948,0.9419854668113712,0.6636642987144928,78.12682201271446,False,False,0.750952682066089,0.18080473196857227,not_enrolled,0,0,0,0.861159834384425,0.838333052084776,2,0,0.8666254354087233,False,True,16.76892140457975,3,0.3729868817745902,1,True,10018,0.48840727874678785,0.407464511625322,77937.17598756704,0.11016023096437023,0.29141049700788435,177.47984713258006,1122.1367225278552,excellent,0.8034593230360134,0.5258178560420111,0.736684328166023,highly_variable,1.0,Medium
ACC000571,763.8218656137641,0.7411289536283052,0.709947721345813,0.7200699130971022,0.5608439687920207,83.46983719960247,False,False,0.9433179322707788,0.576019169745658,enrolled,1,0,0,0.9616660041961068,0.6524977964002563,2,0,0.6288129356429905,False,False,6.886182853189827,0,0.7195033056364832,6,True,10036,0.6203002074076683,0.1606253333024276,78492.20051997862,0.4075360909212528,0.20343753742673923,154.27061181061285,313.2551783383624,excellent,0.17697173110161943,0.493354956265732,0.22005579036568482,highly_variable,0.9166666666666666,Very Low
ACC000572,696.3463686882081,0.7406103720754432,0.3429362652820835,0.8455045895509712,0.7738794943388604,52.733445072895094,False,False,0.8607095391340106,0.1483962349071939,not_enrolled,0,0,0,0.8870195194628178,0.912035663527735,5,0,0.6477765633389657,False,False,6.155440945100384,0,0.4675433188754001,2,True,10002,0.576702296815339,0.16788487371742572,70434.80474568601,0.21635048716413974,0.45552621745344657,144.39026904938015,382.4989514043595,excellent,0.20266220595823084,0.4301947700041313,0.5880335449846495,highly_predictable,1.0,Low
ACC000573,669.0449735595568,0.614350403317872,0.2864777415380993,0.5999769230416601,0.6493108857619433,69.40370033259458,False,False,0.6577432517740655,0.07514582491557686,enrolled,2,0,0,0.9786910500375853,0.9350999900853482,2,0,0.8222377207814164,False,False,6.870682516705128,1,0.7444471116640355,3,False,10054,0.4605193134485887,0.15639926582508132,58757.634559150865,0.2335138613732724,0.6569045648006541,100.95405787254701,333.93801411497776,good,0.40412828342823354,0.2912572251689493,0.4819707363964715,highly_variable,0.8333333333333334,Medium
ACC000574,721.4702790591745,0.7476630102111416,0.7917608494290473,0.9673521773975675,0.3024354483247228,75.96404517114685,False,False,0.779001089458277,0.16054204697074703,not_enrolled,1,0,1,0.8656808386788255,0.864202960445782,2,0,0.6517795399410294,False,True,1.9142164881618937,0,0.7948075639091615,1,False,10006,0.3887083559572006,0.059835962969637696,40976.72644790339,0.3844104544167127,0.38598766183223,131.46107406152507,431.26239657814216,fair,0.3893237097992185,0.44827054874259853,0.44665694253390187,predictable,0.9166666666666666,Very Low
ACC000575,569.4432345496058,0.9280982459017177,0.9660581896534716,0.7101959610549937,0.7339115429413681,75.22200520943622,False,False,0.794054988443029,0.05969794755948863,enrolled,2,0,0,0.8490565679600899,0.9771456182291198,1,0,0.7574365764868398,False,False,7.961979818422115,0,0.7767700829221044,1,False,10070,0.4904619227580399,0.10206623996922981,77871.42918444755,0.4806725901210157,0.3624918705826134,99.47700237643889,728.3369720791717,good,0.4445773599149707,0.3749244486786797,0.8379375581339322,variable,0.8333333333333334,Very High
ACC000576,691.7807279054283,0.7368774659689552,0.6970700626726563,0.9270928224291111,0.7046715723571804,75.5424195557691,False,False,0.7798066560387841,0.21510424623414326,enrolled,1,1,0,0.9811288422619613,0.9106790742834598,0,1,0.9350362500230133,False,True,1.8065439155666765,0,0.5670463428074444,2,False,10051,0.574813824271654,0.03285082068437937,73646.71914671619,0.3475201683808532,0.30623980641799586,150.40258216116803,315.4986243998984,good,0.5151797425435846,0.5404846230713475,0.2876820113067358,highly_variable,0.9166666666666666,Medium
ACC000577,718.5432596943483,0.6215550056707129,0.5819962531235917,0.6690907899035408,0.4065125269683924,91.70426191938861,False,False,0.6354065598403925,0.27763640688905716,enrolled,1,0,0,0.9351158031134205,0.8876317972781512,1,0,0.7729754374024999,False,False,11.451962001124887,1,0.48251808392445517,1,False,10053,0.6081195284386779,0.03104025387946206,78258.0598424985,0.5362578268613956,0.34745376123297067,113.96378577709096,397.3399767905304,fair,0.13885161219056003,0.5477715821573117,0.5168588633651239,highly_predictable,0.9166666666666666,Low
ACC000578,606.070687711008,0.8322520580997799,0.6571436820573838,0.7896921411429834,0.5234419295087204,88.26324034979709,False,False,0.6571537803840245,0.2952180525873863,enrolled,0,0,0,0.9529255735534985,0.9623218991450047,1,0,0.8336746255210006,False,True,2.9841346520697383,1,0.5547773844568822,2,True,10037,0.16752549117185772,0.07535819657985345,34224.522859917604,0.3910966323376007,0.4713490545463126,119.78881402785382,544.2908739804593,good,0.38871895808581164,0.4168733187291566,0.4572133638332413,variable,1.0,Very High
ACC000579,737.1877021603465,0.589036162243585,0.6277877675611546,0.7955989324653154,0.45148653902908387,80.77379455042436,False,False,0.73133656832034,0.3564489210408719,not_enrolled,0,0,0,0.9754664726506327,0.9056751473536425,3,1,0.903397145869854,False,False,2.5367828489662463,1,0.6547958859086179,1,True,10062,0.37070529918766343,0.061110775293025554,82798.92774633045,0.2266866103113595,0.467637756325781,104.47767104658652,437.92371100900056,good,0.31557669486171513,0.3905811662160414,0.4448551884163749,predictable,1.0,Very Low
ACC000580,696.9248203747208,0.9023923270070755,0.6452299656401378,0.8834432244048911,0.6985034172967995,92.40714133136116,False,False,0.843981960090641,0.05997150445298121,not_enrolled,0,0,0,0.936229602141548,0.8554149536188408,0,0,0.7735010902630133,False,False,2.345965705357413,0,0.6383428898245499,1,True,10063,0.7181526819813413,0.29013125586612704,81551.31775773925,0.27294396242882185,0.3424932250773621,116.58519674976993,596.0457561402317,good,0.3495430165394964,0.31754503983946447,0.7185184827544769,predictable,1.0,Low
ACC000581,659.2356043049599,0.8745982887883669,0.7120005375598226,0.9612237277672532,0.6281955198582646,56.45280895882653,False,False,0.9410343332843959,0.5513095428133028,not_enrolled,0,0,1,0.9940231529046744,0.8991115917148776,8,0,0.7794576849229264,False,False,6.0441027080936465,0,0.816972991805894,2,True,10005,0.8139725476272699,0.185730162363968,40962.05207763397,0.18269906699471733,0.14454261201191235,58.763396327505596,600.7239439313757,good,0.25814877173290884,0.15964693387700377,0.6599375839621487,predictable,1.0,High
ACC000582,711.6390933053142,0.639999331293007,0.617883185820922,0.8854991201217407,0.5842099332710788,84.33655500886718,True,True,0.7951619283131974,0.17734060802926557,not_enrolled,0,0,0,0.9958295000183245,0.6739566474819136,3,0,0.9013619297388792,False,True,5.182288175332266,0,0.4379221963225028,2,False,10073,0.7210618155534516,0.16784502084099306,63914.12464083463,0.05869286137220196,0.3586454189921423,113.52213813223476,684.4724235955827,good,0.15190252347518268,0.4456396423163989,0.4104850853256107,highly_variable,1.0,Low
ACC000583,793.5346428902199,0.6059243388800971,0.5177422733324157,0.8464278511492319,0.5498393757287137,70.28987494823208,False,False,0.807666320212938,0.13916890562898362,enrolled,1,0,0,0.8490909701450072,0.9893010712321599,2,0,0.667078651439479,False,True,7.3118429736307835,0,0.8406824782331883,2,True,10051,0.7528156562680189,0.12796777707315782,68850.05920648662,0.4205933683752646,0.5268338744154911,236.90703292857944,505.68443802778853,good,0.31078196761542687,0.8679157831367657,0.2764489150654662,variable,0.9166666666666666,Very Low
ACC000584,689.0933127529247,0.7704195634328983,0.774805990589181,0.9417975522425156,0.5076817752077183,74.70996828522753,False,False,0.9009794790423706,0.3027445866306187,enrolled,0,0,0,0.9816288893445339,0.9051409609466277,1,1,0.6752370347968905,False,False,5.083023003817179,0,0.43416168530304644,1,False,10043,0.3467497271973696,0.11136843057799078,78842.13214337033,0.45724064265173314,0.20648568538218873,57.933921463954576,600.9471884149636,fair,0.25109551874943703,0.3253241238112371,0.6797253905718559,highly_variable,1.0,Medium
ACC000585,692.4110293150168,0.9051632300132628,0.5435453819471417,0.49348725701437485,0.6439108693143253,93.0516050242179,True,False,0.45875765334872776,0.07029988503042751,not_enrolled,1,0,0,0.730817866680532,0.860551392517133,2,0,0.8877454532088327,False,False,5.449370415794618,2,0.6565814105722648,1,True,10035,0.6343969895052022,0.18569265176637742,56520.729821703615,0.2980224160959063,0.6881697662525981,216.9143038349342,379.33886724104894,excellent,0.3713425367986517,0.45377943564669493,0.6950715980844809,highly_variable,0.9166666666666666,Medium
ACC000586,657.0319550229877,0.8089099522151808,0.5908773862025187,0.7260442642952346,0.3067768373258286,92.23246757401927,False,False,0.6340941847179219,0.1676886144490964,not_enrolled,1,0,1,0.8460351620527838,0.9882434948874138,3,0,0.9615624858062007,False,False,1.9641345283466203,0,0.9255466859239162,1,True,10036,0.40265568161220255,0.031713957486966225,54471.516972944264,0.21651268068252413,0.6468336055013326,118.07316598726774,535.6319119593863,excellent,0.34435831509863823,0.6182089755175803,0.7395984970280658,variable,0.9166666666666666,High
ACC000587,637.5077815267604,0.7060971873522371,0.7608020792597306,0.9231305299855681,0.3168123417298772,75.39324003866028,False,False,0.880206955190029,0.13880717156899214,not_enrolled,1,1,0,0.9479721097281266,0.887036533531898,2,0,0.659346189683419,False,False,7.697794169634349,0,0.5320862028722366,2,False,10063,0.6215936493369941,0.14231357124634517,59392.67755504257,0.26796482609300903,0.42064121076859873,360.43991743016113,441.3448910808158,fair,0.5129039137556038,0.4248695730343669,0.607267955584384,variable,0.9166666666666666,Very High
ACC000588,721.5167908272123,0.6913345128521999,0.7781616680699719,0.5922287169927054,0.5623211395499613,84.28213253438128,False,False,0.6791141731260151,0.0870455446414453,enrolled,0,0,0,0.9108101182090581,0.9395553102803578,3,0,0.8528297978798267,False,True,7.381359419585573,0,0.6784854302469293,2,False,10047,0.5445768211967984,0.20337634445570274,41224.32690100392,0.4646020053501237,0.4172743652829922,91.21866164684444,653.2846605490323,excellent,0.3083133084080901,0.4687580999803517,0.5648746180778076,predictable,1.0,Very Low
ACC000589,637.1958087045566,0.7051835971323847,0.7946750636576663,0.7422990282057008,0.264479944026182,53.371674348814324,False,False,0.9628127434027586,0.41044384909564074,enrolled,0,0,0,0.8569460920537375,0.9846565650228569,0,0,0.8842761810642569,False,True,8.533293557613664,1,0.7433111728483713,3,True,10026,0.3088771894216484,0.24574129057338617,60406.0438727633,0.4515331501543803,0.3841120083315394,157.28694713909715,122.62894615962243,poor,0.175918363945988,0.5153489521371788,0.5722785420155599,predictable,1.0,Very High
ACC000590,683.5783118609696,0.7579078432550914,0.7290707957555614,0.7043092471306259,0.6431084134882412,70.53446582287549,False,False,0.7427550660121925,0.12554579811785416,enrolled,2,0,0,0.9986410981899216,0.9688762614229862,1,0,0.843950757065356,False,True,5.427182627399786,0,0.6555283286405919,1,True,10064,0.6243876428436774,0.1515229163282844,70741.72074944408,0.20606610011921087,0.159210450438772,143.13828510244906,393.4353912033497,excellent,0.4696083818233524,0.7618637729448305,0.6282626363561122,predictable,0.8333333333333334,Medium
ACC000591,656.1171276617441,0.6671888005072456,0.7425974033144636,0.7801438140534372,0.8864229622604118,87.27011491103761,False,False,0.9814928402427323,0.2755034053494026,enrolled,0,0,0,0.9228761071465297,0.9139533571427838,1,0,0.8928296612576574,True,False,6.2176853584017024,0,0.7500710904840809,1,True,10000,0.4686509863955958,0.20427571637475447,72875.34003187546,0.16420450289995092,0.43685677918491783,142.81551846906035,368.4792297079124,fair,0.15686637736341572,0.3233093224421866,0.5531028174067207,highly_variable,1.0,High
ACC000592,703.9489912873196,0.9625615729335729,0.5525318763811531,0.8051641576301107,0.30848841670351207,74.59222844700413,True,True,0.6633745697079613,0.23026511910475278,not_enrolled,2,0,0,0.9256473259475162,0.9409096639604565,2,0,0.6826443795755629,False,False,7.735862553491247,0,0.6026136911510551,1,True,10047,0.5729589884423407,0.06793185236379347,54466.06260088881,0.1878139289735796,0.44146762718355187,224.8696566545405,652.6265866410914,good,0.368276023105583,0.5802850009204051,0.4225889841879824,highly_variable,0.8333333333333334,Low
ACC000593,696.6831052643474,0.8376589474737651,0.4166079557756257,0.766075310810982,0.6785507557200098,78.824988081864,False,False,0.9105335877160275,0.47860761846950084,enrolled,1,0,0,0.9100287371947678,0.9553465148259103,2,1,0.9727909642863899,False,False,7.9123895003152125,0,0.8697521580170835,1,True,10084,0.45559798644104826,0.17881266960857112,73242.29885041929,0.17306658984457754,0.6511688492390899,255.82803101552437,465.48070035467236,fair,0.1470674206052249,0.4379691195939675,0.662452752457559,predictable,0.9166666666666666,Low
ACC000594,731.8769972128949,0.7949226343788506,0.28917644777584484,0.8151718555027526,0.7684229047924309,82.87020025578525,False,False,0.7103503496552739,0.32580858255847983,not_enrolled,2,0,1,0.6494748501650199,0.91772851973775,4,0,0.9326524255608333,False,False,7.450704743614482,0,0.8536274032940157,1,True,10036,0.7318424925602117,0.035313753405137455,63491.67130252518,0.2227623882925453,0.4286761317116914,148.79993488005732,108.71219788437685,good,0.20381008027946224,0.3468825833950263,0.7752298668011229,highly_predictable,0.8333333333333334,Very Low
ACC000595,654.4991800572626,0.8692090723845167,0.7456775717634171,0.8745551107807951,0.6549240482306291,79.68986086902355,False,False,0.7896468391564785,0.08638341920865895,not_enrolled,0,0,0,0.8060493224089554,0.7832488399961208,3,1,0.7708330565482151,False,True,8.768181646460173,0,0.7999359435656578,4,True,10091,0.7127555725684354,0.28602607650660816,60372.5683705905,0.20709161224987443,0.5422936093334354,128.7605150009328,849.8998206138324,excellent,0.5710710744678027,0.2850219975347514,0.45673991433780414,variable,1.0,High
ACC000596,666.5062532353314,0.5515365125395987,0.6719373286246373,0.5095391138248856,0.5967221320862035,67.50078331750274,True,False,0.8416683153588317,0.140150410269169,not_enrolled,1,0,0,0.9341538947364999,0.9546771270749556,2,0,0.9327027991437251,False,False,9.886667149520473,0,0.8409002406556374,4,True,10048,0.3377853272201816,0.09579992429852774,99110.07369424141,0.3185890616635143,0.3524993837463446,296.74269279597684,531.3036319804156,poor,0.1741892242951165,0.22672379502597553,0.6795980408922204,predictable,0.9166666666666666,High
ACC000597,631.0618142108847,0.8442432073408317,0.47281722468840565,0.7787789128988722,0.712509478991861,62.68040748782624,False,False,0.8266989732478723,0.08195659998155504,not_enrolled,2,1,0,0.9953109517479148,0.9976987467941606,2,0,0.9393385699688611,False,False,4.644674639003719,1,0.8308212328700415,3,True,10054,0.6554590656723598,0.20267387799988912,65466.364040426546,0.22100846334389115,0.4080960864866269,83.7476205527737,523.917847499389,fair,0.2096977552164486,0.1883795323489127,0.3857217368861489,predictable,0.8333333333333334,Very High
ACC000598,657.7853369961945,0.868683417674943,0.664133151559139,0.580439570056696,0.29545401260196025,71.95363374632221,False,True,0.8980461597259591,0.5408213106279642,enrolled,1,0,0,0.9932749411811395,0.9635980802892925,1,1,0.5575060804133244,False,False,5.579238093882983,1,0.7181579655000428,4,False,10038,0.5812109643669235,0.025648006049142347,57401.0777813478,0.15122210923932383,0.39403100772241817,128.79231305148198,446.415725883136,excellent,0.05772111327976105,0.449848593086125,0.4753275691498349,predictable,0.9166666666666666,High
ACC000599,698.8650246522426,0.5162580085952919,0.4451997642980909,0.8215862529751891,0.66641388694575,91.3326213654728,False,False,0.7831649531045044,0.290246873267367,not_enrolled,3,0,0,0.973427260700868,0.9656074183768738,0,0,0.644378060538078,True,True,7.761542558623431,0,0.7847471243941323,3,False,10035,0.609822142656149,0.06338847329691549,62864.83170346955,0.29452042946078144,0.6689553893061185,116.03385616632846,903.795468220007,good,0.5587186994176071,0.6709847415683282,0.46556322879547013,highly_predictable,0.75,Low
ACC000600,717.8494308322676,0.867082967373997,0.8111817810983254,0.7642040599028338,0.3300473669020724,64.71492044101323,False,False,0.7934137911174896,0.26357328947555825,enrolled,0,0,1,0.9374762486418595,0.9199167390325935,3,0,0.9418305401788547,False,True,3.3867645484122506,0,0.5876640839173256,2,True,10065,0.2864799809406219,0.19571460179063097,60260.22657772235,0.10493810987907627,0.2370769254828876,93.11270947400635,517.7659379669157,good,0.28366389428601574,0.6804955271054859,0.3824907148254254,predictable,1.0,Low
ACC000601,633.8917337911188,0.8355752061136917,0.8164851212447434,0.8251781450905861,0.5205107562680461,74.0085749934724,False,False,0.8356413522502931,0.07495985081958115,not_enrolled,0,0,0,0.5761282482603155,0.9708698499947448,2,0,0.7661231621465842,False,False,2.9618883164555116,0,0.6347480688946404,5,True,10065,0.32449073872878453,0.047797382081117744,55861.193346855296,0.056229547383429744,0.356928521655364,117.67741680138475,806.2994707259185,excellent,0.32835976420600677,0.5135475010555112,0.6053554826908376,predictable,1.0,Very High
ACC000602,723.480296005283,0.6773341372780305,0.7847986227162654,0.7932255145921994,0.530928961017569,87.22492837742618,True,False,0.7395067445816106,0.15573974714383662,enrolled,0,0,0,0.9233513996274477,0.9985949012805287,0,0,0.7776061440987728,False,False,3.0161452566484526,0,0.8946379577461167,2,True,10067,0.619330883125073,0.25074738982005734,74275.41086647843,0.2866756536485302,0.5612990460431027,184.85224375105935,283.90152491729515,good,0.37929755116181657,0.5844950966951318,0.08963342025980628,highly_variable,1.0,Very Low
ACC000603,747.7818929402475,0.5999707406684562,0.738673895173056,0.6045311675643286,0.47237395620744493,70.53590947747634,False,False,0.8279725683990053,0.07073343401907373,not_enrolled,0,0,0,0.9857711943881832,0.9394352921420731,2,0,0.8399292729494722,True,False,3.6223113263825355,0,0.7826065703142975,2,True,10001,0.5479719806822144,0.2607260013318602,61959.10566028037,0.30623972524714155,0.4104799814203475,158.90236218340948,706.9166160729153,fair,0.1286222701851664,0.28067157591739716,0.5165556457422427,highly_predictable,1.0,Very Low
ACC000604,700.6717451611851,0.5645199939801356,0.29424156840109816,0.8352487745931548,0.42142057174301784,69.1857602143926,False,False,0.9092422441728253,0.27040513953475265,enrolled,1,0,0,0.9998171933586686,0.9302784123884995,3,0,0.9733381483842721,True,False,4.121904199129194,0,0.7879368210488406,1,True,10064,0.4287358588288624,0.048167181035103215,81165.15934839881,0.2133794761413759,0.34297399370836273,279.6522873104219,497.205017413883,excellent,0.14273448856268756,0.5946920997576907,0.6731077993195355,highly_predictable,0.9166666666666666,Low
