account_number,month,usage
ACC000511,5,509.4704995862774
ACC000511,6,611.7251588403851
ACC000511,7,855.6912910875088
ACC000511,8,1140.4240282265705
ACC000511,9,1180.338645053836
ACC000511,10,1216.0407109176726
ACC000511,11,1174.4729060608197
ACC000511,12,1047.6854146053238
ACC000512,1,1191.9085310388934
ACC000512,2,979.0088323393632
ACC000512,3,733.0592925691317
ACC000512,4,832.5809302597593
ACC000512,5,920.333859701699
ACC000512,6,1033.5022313078057
ACC000512,7,951.8646888591963
ACC000512,8,1445.5050491486224
ACC000512,9,1642.6264687701964
ACC000512,10,1325.5761508401467
ACC000512,11,1524.2600561524252
ACC000512,12,1124.2082170782028
ACC000513,1,744.2400918381405
ACC000513,2,636.0182151770215
ACC000513,3,545.367948775931
ACC000513,4,502.7528237286227
ACC000513,5,543.1535963897495
ACC000513,6,531.8574158375934
ACC000513,7,632.5696276954013
ACC000513,8,740.142015585547
ACC000513,9,813.2400790462597
ACC000513,10,895.2923996229764
ACC000513,11,837.6282859880736
ACC000513,12,728.1380837274066
ACC000514,1,1133.7457265464368
ACC000514,2,680.2046800686128
ACC000514,3,507.1343052696964
ACC000514,4,411.57996692410103
ACC000514,5,459.00054226383315
ACC000514,6,678.0771356030165
ACC000514,7,893.9432187360211
ACC000514,8,1087.0273016519736
ACC000514,9,1525.9223381331205
ACC000514,10,1404.6540505387647
ACC000514,11,1469.3984672297295
ACC000514,12,1016.7819635343317
ACC000515,1,1395.4589311778707
ACC000515,2,1061.3232831043404
ACC000515,3,1162.7114846431707
ACC000515,4,904.9202148198643
ACC000515,5,1268.9762151516184
ACC000515,6,823.1597344612462
ACC000515,7,1407.5077687165106
ACC000515,8,1356.541186610444
ACC000515,9,1339.1916938912432
ACC000515,10,1628.289845272814
ACC000515,11,1485.1369720224434
ACC000515,12,1440.4453742724043
ACC000516,1,573.8011514275452
ACC000516,2,615.6825476389066
ACC000516,3,398.6288362256406
ACC000516,4,454.31953484830024
ACC000516,5,432.1417325173475
ACC000516,6,641.8013232369151
ACC000516,7,760.5524545800499
ACC000516,8,924.9475816779268
ACC000516,9,862.9235402936521
ACC000516,10,866.2419917364335
ACC000516,11,1218.2722758660516
ACC000516,12,827.3150988873764
ACC000517,1,866.9092358567948
ACC000517,2,738.8195880119523
ACC000517,3,482.9592088366564
ACC000517,4,470.1361008885244
ACC000517,5,642.6328493347303
ACC000517,6,858.9630373569723
ACC000517,7,894.3733836101107
ACC000517,8,994.614674495914
ACC000517,9,1437.6561822916347
ACC000517,10,1402.5873794021854
ACC000517,11,1438.8153734819455
ACC000517,12,1193.448187259972
ACC000518,1,1260.9688611193503
ACC000518,2,1352.2447579739624
ACC000518,3,1068.3853336786847
ACC000518,4,1093.282739955944
ACC000518,5,1056.9966497140244
ACC000518,6,1311.731851517678
ACC000518,7,1370.6581095984418
ACC000518,8,1425.5872085829237
ACC000518,9,1440.6535613508076
ACC000518,10,1645.205385979143
ACC000518,11,1622.924178701898
ACC000518,12,1721.8082808451272
ACC000519,1,860.4596294465084
ACC000519,2,611.2113732813006
ACC000519,3,331.7741857657962
ACC000519,4,356.7826581989709
ACC000519,5,363.1833992491579
ACC000519,6,515.7762630653904
ACC000519,7,815.0612419105721
ACC000519,8,943.487211245232
ACC000519,9,986.1640101234585
ACC000519,10,1293.428320557164
ACC000519,11,1063.511481201958
ACC000519,12,900.4411407426317
ACC000520,1,1044.0502411638265
ACC000520,2,873.3614527804424
ACC000520,3,561.9338354740621
ACC000520,4,437.42526817917235
ACC000520,5,642.043744502952
ACC000520,6,807.0378556580662
ACC000520,7,1191.7408346923162
ACC000520,8,1164.8903517735753
ACC000520,9,1920.6399113041184
ACC000520,10,1505.6391077242047
ACC000520,11,1384.0125835341707
ACC000520,12,1392.4827268075346
ACC000521,1,520.0878365706361
ACC000521,2,457.9177882663722
ACC000521,3,394.25291640068815
ACC000521,4,421.10483590831643
ACC000521,5,375.02447566365436
ACC000521,6,502.44411214616434
ACC000521,7,565.3799452816139
ACC000521,8,608.9513908201636
ACC000521,9,665.3599578582389
ACC000521,10,638.1748780902232
ACC000521,11,699.1706977601788
ACC000521,12,560.7804357809675
ACC000522,1,1373.70344738085
ACC000522,2,787.0474255495242
ACC000522,3,300.4084604726293
ACC000522,4,172.6837085407231
ACC000522,5,285.725496279748
ACC000522,6,856.6240016229236
ACC000522,7,1376.9411494503295
ACC000522,8,2026.3406468919532
ACC000522,9,2037.105415686545
ACC000522,10,2650.896307741041
ACC000522,11,2541.811112907224
ACC000522,12,1975.8507469080073
ACC000523,1,930.5583901434026
ACC000523,2,774.3968510857347
ACC000523,3,794.377998532189
ACC000523,4,820.7972883460395
ACC000523,5,768.0458933645408
ACC000523,6,763.5182532802074
ACC000523,7,953.7303633846307
ACC000523,8,1093.6737284438448
ACC000523,9,1266.7776036268558
ACC000523,10,1140.257330543443
ACC000523,11,1059.6169266653053
ACC000523,12,1017.8441533332262
ACC000524,1,1160.7043940671351
ACC000524,2,856.8081129924354
ACC000524,3,721.2331651262691
ACC000524,4,536.1133456807111
ACC000524,5,601.1026236382958
ACC000524,6,1032.5805738025247
ACC000524,7,1042.7531695384478
ACC000524,8,1156.3728018710528
ACC000524,9,2074.4121382762596
ACC000524,10,2100.4532636510007
ACC000524,11,2133.159690351347
ACC000524,12,1443.4553114289286
ACC000525,1,1136.171890763918
ACC000525,2,945.4079270465961
ACC000525,3,969.069747477559
ACC000525,4,871.7338939964563
ACC000525,5,892.834215127362
ACC000525,6,1021.3417024556953
ACC000525,7,1134.3576284074888
ACC000525,8,1414.5172028824388
ACC000525,9,1111.9533699655133
ACC000525,10,1470.0419591510577
ACC000525,11,1480.352764713366
ACC000525,12,1356.352858674818
ACC000526,1,1139.3840182976191
ACC000526,2,720.1172059891163
ACC000526,3,657.3062901059267
ACC000526,4,562.2816272264032
ACC000526,5,563.4221859497655
ACC000526,6,807.128786026974
ACC000526,7,1000.2385121538439
ACC000526,8,1192.9920081457242
ACC000526,9,1593.3358641181685
ACC000526,10,1334.1392526956656
ACC000526,11,1580.4656400544995
ACC000526,12,1160.2978596458674
ACC000527,1,1316.2774106216038
ACC000527,2,1049.248053933533
ACC000527,3,824.1250954422003
ACC000527,4,853.7453931597922
ACC000527,5,908.9112980357215
ACC000527,6,990.8056512334958
ACC000527,7,748.1236597964419
ACC000527,8,1385.7600388111966
ACC000527,9,1399.883822446419
ACC000527,10,1412.5535889424739
ACC000527,11,1240.9593155497837
ACC000527,12,1099.2870255074074
ACC000528,1,1119.6695778371452
ACC000528,2,717.214450012789
ACC000528,3,497.58279635088445
ACC000528,4,252.5127155633295
ACC000528,5,402.45097869248644
ACC000528,6,647.1310147732723
ACC000528,7,1072.7904292601424
ACC000528,8,1413.9354477967586
ACC000528,9,2018.691819806011
ACC000528,10,1843.3846288104974
ACC000528,11,1503.0980710647793
ACC000528,12,1478.1657266662144
ACC000529,1,1667.8343438365273
ACC000529,2,983.7218328562184
ACC000529,3,577.5544812457673
ACC000529,4,464.7502548301225
ACC000529,5,699.295297071293
ACC000529,6,826.9269416168929
ACC000529,7,1588.1443228452044
ACC000529,8,2037.6088624502688
ACC000529,9,2439.448118241447
ACC000529,10,2121.075378334856
ACC000529,11,2076.188854600053
ACC000529,12,1869.7144587842668
ACC000530,1,531.8900254244503
ACC000530,2,514.1191844600329
ACC000530,3,252.01085867975758
ACC000530,4,218.5292471355073
ACC000530,5,266.0175794871635
ACC000530,6,376.17383797960906
ACC000530,7,708.5917854035597
ACC000530,8,990.1280442572248
ACC000530,9,925.1366765979362
ACC000530,10,1159.4792098654214
ACC000530,11,1016.3792238803774
ACC000530,12,870.1321957916491
ACC000531,1,808.9153982300924
ACC000531,2,573.5015633562084
ACC000531,3,350.5614947302941
ACC000531,4,321.82651810648053
ACC000531,5,370.4036117827608
ACC000531,6,489.7699552894594
ACC000531,7,846.7865178532297
ACC000531,8,904.1335527878921
ACC000531,9,1118.3653184065756
ACC000531,10,1264.9504584649478
ACC000531,11,1476.3352459071934
ACC000531,12,1010.1721353214227
ACC000532,1,1186.6021300206087
ACC000532,2,857.6356761402383
ACC000532,3,574.090533987243
ACC000532,4,532.6803376633135
ACC000532,5,502.8039710777145
ACC000532,6,778.7642388526896
ACC000532,7,1159.5984598307962
ACC000532,8,1630.2475130509104
ACC000532,9,1765.1902066173075
ACC000532,10,1607.7353266253715
ACC000532,11,1521.426936303646
ACC000532,12,1579.0255862599292
ACC000533,1,1654.2988767157156
ACC000533,2,857.1967248106879
ACC000533,3,585.7905508842786
ACC000533,4,481.50507486089765
ACC000533,5,591.9807273594325
ACC000533,6,971.155047181577
ACC000533,7,1417.6460332461668
ACC000533,8,1506.2519365370345
ACC000533,9,2442.8668903172593
ACC000533,10,2349.969018098822
ACC000533,11,2350.2257608992895
ACC000533,12,1653.1565349250548
ACC000534,1,693.5253876026917
ACC000534,2,569.8669736449251
ACC000534,3,413.1420672816774
ACC000534,4,312.38453187889905
ACC000534,5,369.2011053401097
ACC000534,6,465.7330242034752
ACC000534,7,595.5655298728933
ACC000534,8,900.5998739867538
ACC000534,9,1042.1389237469155
ACC000534,10,989.6372966955302
ACC000534,11,933.5808323925145
ACC000534,12,878.6499695875139
ACC000535,1,1234.0762179228964
ACC000535,2,655.7177380785389
ACC000535,3,286.64153504116894
ACC000535,4,122.71956638361527
ACC000535,5,281.1759581916259
ACC000535,6,590.9599330712522
ACC000535,7,1108.3714996976125
ACC000535,8,1353.1378835660348
ACC000535,9,2124.786511112476
ACC000535,10,2216.0197633026846
ACC000535,11,1808.3859085879878
ACC000535,12,1529.3502647072487
ACC000536,1,1268.6225365043092
ACC000536,2,892.1021220008311
ACC000536,3,617.1438850572753
ACC000536,4,569.7744488500782
ACC000536,5,713.0641824038767
ACC000536,6,997.3046634684306
ACC000536,7,1426.299699413825
ACC000536,8,1888.3772859312296
ACC000536,9,2333.8371813858807
ACC000536,10,2027.1158250574106
ACC000536,11,2113.729434307811
ACC000536,12,1837.6068929769053
ACC000537,1,689.0405562323838
ACC000537,2,460.5539488252773
ACC000537,3,265.6360236708456
ACC000537,4,259.97525811831616
ACC000537,5,292.7622529449084
ACC000537,6,509.03485221368135
ACC000537,7,686.1547155224022
ACC000537,8,747.7113444294753
ACC000537,9,933.7015087832128
ACC000537,10,821.3726108194294
ACC000537,11,986.3262811643423
ACC000537,12,930.4596811006801
ACC000538,1,871.5359071851406
ACC000538,2,668.8939517397781
ACC000538,3,696.0985264541197
ACC000538,4,586.4837266787412
ACC000538,5,550.9731203363488
ACC000538,6,705.9301957168385
ACC000538,7,907.5516074885073
ACC000538,8,800.7422554950376
ACC000538,9,1097.6065973803125
ACC000538,10,1028.01736124969
ACC000538,11,1102.7734257008506
ACC000538,12,913.4507333466197
ACC000539,1,888.214331220943
ACC000539,2,720.4219138002077
ACC000539,3,586.2757885254267
ACC000539,4,598.6645917726154
ACC000539,5,529.5023853996818
ACC000539,6,693.6260067189278
ACC000539,7,975.5960446641817
ACC000539,8,1191.0590181708603
ACC000539,9,1386.1459142594367
ACC000539,10,1476.4613991641916
ACC000539,11,1311.0878324397208
ACC000539,12,1115.6129387288458
ACC000540,1,1181.393713230707
ACC000540,2,864.4657468910824
ACC000540,3,648.8225629466428
ACC000540,4,552.2751893619431
ACC000540,5,707.3728918173782
ACC000540,6,873.3351550523453
ACC000540,7,1036.5936743842828
ACC000540,8,1486.137860861531
ACC000540,9,1804.3281826211487
ACC000540,10,1587.4970971025582
ACC000540,11,1588.3450850171064
ACC000540,12,1316.9424733626513
ACC000541,1,789.0568959883645
ACC000541,2,560.3157144415259
ACC000541,3,474.2842752875892
ACC000541,4,561.86208626274
ACC000541,5,406.3748740718659
ACC000541,6,769.2119318976042
ACC000541,7,762.3038484572062
ACC000541,8,934.8682910583117
ACC000541,9,1334.8488476889538
ACC000541,10,1319.2893193930743
ACC000541,11,1339.0303550521926
ACC000541,12,954.7722548217372
ACC000542,1,1204.9171713719568
ACC000542,2,807.7579479852535
ACC000542,3,682.5472822455695
ACC000542,4,614.9944078055315
ACC000542,5,677.6178277051985
ACC000542,6,876.8145974180487
ACC000542,7,1224.954528289591
ACC000542,8,1542.6072965557555
ACC000542,9,1744.0443217287932
ACC000542,10,1760.923313741766
ACC000542,11,1918.7471331787326
ACC000542,12,1519.2153725012945
ACC000543,1,978.5429656233782
ACC000543,2,790.5038844826987
ACC000543,3,700.9667053035605
ACC000543,4,862.1583532263351
ACC000543,5,771.4997821926648
ACC000543,6,762.4528490054103
ACC000543,7,876.8310672678032
ACC000543,8,1017.6111890521943
ACC000543,9,1092.3014959320924
ACC000543,10,1246.127754605133
ACC000543,11,1250.4106987209261
ACC000543,12,1136.2827478676263
ACC000544,1,583.2170479471886
ACC000544,2,449.0617884541659
ACC000544,3,257.81367959862865
ACC000544,4,214.39525219903066
ACC000544,5,182.0716535532415
ACC000544,6,571.2810637305013
ACC000544,7,705.1790640662736
ACC000544,8,946.4545131938355
ACC000544,9,950.6835628729852
ACC000544,10,1404.1374019443829
ACC000544,11,1000.0521524036375
ACC000544,12,1124.5227170483356
ACC000545,1,825.8220429583756
ACC000545,2,663.1507681762167
ACC000545,3,475.1371310950268
ACC000545,4,404.7679350675576
ACC000545,5,506.02436815077425
ACC000545,6,671.7969106243401
ACC000545,7,902.2034068653902
ACC000545,8,1151.5592175057113
ACC000545,9,1087.176664234116
ACC000545,10,1356.1579300319324
ACC000545,11,1338.6510662331177
ACC000545,12,1232.1544192926294
ACC000546,1,672.0200582535672
ACC000546,2,377.6479645441468
ACC000546,3,265.8170771973497
ACC000546,4,152.50784021178333
ACC000546,5,237.36449879354151
ACC000546,6,472.88016121970503
ACC000546,7,584.0027010999095
ACC000546,8,969.9380275981451
ACC000546,9,1209.7891591564382
ACC000546,10,1183.1009751807496
ACC000546,11,1038.3112732557004
ACC000546,12,871.7440570608649
ACC000547,1,1147.244738903304
ACC000547,2,655.1378988990739
ACC000547,3,451.01694641389037
ACC000547,4,305.27826242292747
ACC000547,5,445.91982607630587
ACC000547,6,758.7547642128615
ACC000547,7,1275.4545331091692
ACC000547,8,1674.4796591496972
ACC000547,9,1756.8326293992468
ACC000547,10,2138.7802976234193
ACC000547,11,1969.2514464530973
ACC000547,12,1945.5508843260234
ACC000548,1,937.0304990954195
ACC000548,2,842.5409251668043
ACC000548,3,727.439442950489
ACC000548,4,634.9430561745858
ACC000548,5,485.57941909286825
ACC000548,6,997.7003626578468
ACC000548,7,1036.2312458701015
ACC000548,8,1390.0484679227216
ACC000548,9,1818.9956240836482
ACC000548,10,1842.7979442640305
ACC000548,11,1379.8207835894161
ACC000548,12,1336.2515518345658
ACC000549,1,2211.288878485247
ACC000549,2,1441.8365377627333
ACC000549,3,939.8490923754586
ACC000549,4,785.4644846556996
ACC000549,5,984.9212561678356
ACC000549,6,1516.4525790613777
ACC000549,7,1772.9029776858326
ACC000549,8,2652.944975281316
ACC000549,9,4224.97971633683
ACC000549,10,3595.9194305909414
ACC000549,11,3201.0304811093024
ACC000549,12,3024.901218388188
ACC000550,1,961.0835178514712
ACC000550,2,657.9786900604562
ACC000550,3,654.7631961351866
ACC000550,4,502.8813969748906
ACC000550,5,731.3272712636158
ACC000550,6,911.9300430035423
ACC000550,7,1003.1218633728009
ACC000550,8,1085.3340169069197
ACC000550,9,1165.0188529203087
ACC000550,10,1048.4286932386192
ACC000550,11,1008.0142614942719
ACC000550,12,1045.853905956768
ACC000551,1,1075.9360073526211
ACC000551,2,699.411709573947
ACC000551,3,634.8487757058145
ACC000551,4,630.5021341650533
ACC000551,5,541.3009299525527
ACC000551,6,661.7012787286462
ACC000551,7,780.2963618985414
ACC000551,8,1070.2179715656832
ACC000551,9,1062.6054876327782
ACC000551,10,833.5652369088635
ACC000551,11,950.108709841043
ACC000551,12,956.8522422313565
ACC000552,1,922.406385280595
ACC000552,2,490.90259282689993
ACC000552,3,335.4348866537527
ACC000552,4,233.1871436629532
ACC000552,5,264.78018504782233
ACC000552,6,522.0462053477992
ACC000552,7,705.2093395518515
ACC000552,8,1174.2861562933203
ACC000552,9,1212.1507278133759
ACC000552,10,1216.3728754531837
ACC000552,11,1300.0630191308992
ACC000552,12,1233.851349355525
ACC000553,1,985.2460693535577
ACC000553,2,642.9060972345618
ACC000553,3,316.60484212940344
ACC000553,4,262.7685560717219
ACC000553,5,351.39961867735616
ACC000553,6,507.87547996293677
ACC000553,7,1099.6711902987386
ACC000553,8,1347.6288874172305
ACC000553,9,1885.2589398025523
ACC000553,10,2208.5013356673176
ACC000553,11,1803.6610148801894
ACC000553,12,1316.7477366849516
ACC000554,1,451.10774170210067
ACC000554,2,350.2102493314535
ACC000554,3,289.8035645801688
ACC000554,4,200.25914185493528
ACC000554,5,246.50449115235656
ACC000554,6,315.8606982096548
ACC000554,7,422.85060208785274
ACC000554,8,685.4057132153737
ACC000554,9,545.3216865580821
ACC000554,10,697.469124763795
ACC000554,11,616.5263083280443
ACC000554,12,524.7003003089634
ACC000555,1,986.2284844773568
ACC000555,2,533.0819807046404
ACC000555,3,343.52899820029256
ACC000555,4,315.6335502973328
ACC000555,5,364.4969880810675
ACC000555,6,564.081302284995
ACC000555,7,873.6792016228408
ACC000555,8,1170.8512432181478
ACC000555,9,1578.5810505521413
ACC000555,10,1572.2768465901354
ACC000555,11,1308.9522879951007
ACC000555,12,1234.330428257188
ACC000556,1,817.237392534128
ACC000556,2,590.0536524343695
ACC000556,3,385.4520949738867
ACC000556,4,260.4459767005013
ACC000556,5,396.1248032884567
ACC000556,6,481.87516299103856
ACC000556,7,950.9195705712071
ACC000556,8,1231.6242030423834
ACC000556,9,1277.921866076935
ACC000556,10,1294.8750612933325
ACC000556,11,1207.6278182842825
ACC000556,12,1132.5956094410851
ACC000557,1,1032.5909698791102
ACC000557,2,896.7698348248307
ACC000557,3,556.7945498137626
ACC000557,4,478.6457628367355
ACC000557,5,533.4669017238172
ACC000557,6,767.4536780855487
ACC000557,7,987.9779881510797
ACC000557,8,1211.5905749652156
ACC000557,9,1416.842022686973
ACC000557,10,1376.0941034527718
ACC000557,11,1388.6955261776882
ACC000557,12,1180.5504126141848
ACC000558,1,1466.560061386982
ACC000558,2,1431.59619820435
ACC000558,3,1067.6636686588574
ACC000558,4,1002.8249401376827
ACC000558,5,1046.3229155443094
ACC000558,6,1223.735437903996
ACC000558,7,1651.1793422351582
ACC000558,8,1806.2584281271722
ACC000558,9,2138.678078980174
ACC000558,10,1880.080100434187
ACC000558,11,1730.1216612245914
ACC000558,12,1483.3375697973268
ACC000559,1,736.8759110780276
ACC000559,2,729.0761164528473
ACC000559,3,529.7632579723855
ACC000559,4,440.5300638434297
ACC000559,5,504.2171759116437
ACC000559,6,616.2330150151643
ACC000559,7,909.9740812419752
ACC000559,8,1108.4923205074
ACC000559,9,1210.4324579250103
ACC000559,10,1482.9039217827376
ACC000559,11,1359.6030365491888
ACC000559,12,1177.2401397196606
ACC000560,1,1266.1193603006118
ACC000560,2,794.8213981173435
ACC000560,3,439.65416443977745
ACC000560,4,341.6488908601385
ACC000560,5,558.6637809351319
ACC000560,6,770.1885784056176
ACC000560,7,1239.0393545765487
ACC000560,8,1562.048994955678
ACC000560,9,2499.378364666205
ACC000560,10,1889.4641745837844
ACC000560,11,1677.3636565332572
ACC000560,12,1797.2384570989113
ACC000561,1,751.1013270615974
ACC000561,2,763.5356887247927
ACC000561,3,610.2028589700305
ACC000561,4,568.109237014897
ACC000561,5,615.9120380843468
ACC000561,6,593.3287870689028
ACC000561,7,838.3293125377453
ACC000561,8,918.3882333011769
ACC000561,9,825.3719970111102
ACC000561,10,1010.5099013266781
ACC000561,11,852.4725220403027
ACC000561,12,768.4923226401249
ACC000562,1,1109.401820220092
ACC000562,2,616.0491103215102
ACC000562,3,568.2859945716407
ACC000562,4,451.8220231607702
ACC000562,5,576.4445848840617
ACC000562,6,667.5280085177649
ACC000562,7,1095.830615137681
ACC000562,8,1361.7823293745257
ACC000562,9,1441.750126762905
ACC000562,10,1365.3666091345954
ACC000562,11,1255.439585409234
ACC000562,12,1378.170115042621
ACC000563,1,729.9641570271244
ACC000563,2,487.74824825095914
ACC000563,3,284.3811349773909
ACC000563,4,231.47864507128762
ACC000563,5,265.66166570845206
ACC000563,6,438.52083401303514
ACC000563,7,762.2427328051798
ACC000563,8,1054.4279124335897
ACC000563,9,1217.7045237940429
ACC000563,10,1282.3998565118995
ACC000563,11,1121.850259872307
ACC000563,12,1137.407217302351
ACC000564,1,747.3875563710728
ACC000564,2,450.7552588008128
ACC000564,3,372.3541376408015
ACC000564,4,329.0490928823452
ACC000564,5,405.06532532645207
ACC000564,6,544.4788003003234
ACC000564,7,623.7552360337347
ACC000564,8,1079.2139723695789
ACC000564,9,1050.8961841180374
ACC000564,10,1197.0290669679023
ACC000564,11,847.2531963484212
ACC000564,12,912.25429708097
ACC000565,1,761.5558931853103
ACC000565,2,643.3383975678842
ACC000565,3,522.0716827275174
ACC000565,4,400.6801310373647
ACC000565,5,581.2594948147462
ACC000565,6,566.4195989911318
ACC000565,7,806.2187208329973
ACC000565,8,992.9297354542279
ACC000565,9,946.3989672321695
ACC000565,10,987.3229489437434
ACC000565,11,933.9368896776792
ACC000565,12,928.1388325047549
ACC000566,1,789.5589891102165
ACC000566,2,463.42337743809804
ACC000566,3,310.88222219654745
ACC000566,4,167.41917000408506
ACC000566,5,299.6884530453216
ACC000566,6,442.88777697710754
ACC000566,7,704.111967348022
ACC000566,8,992.3944003203004
ACC000566,9,1118.1297630427377
ACC000566,10,1055.5388596381529
ACC000566,11,1338.9221478642569
ACC000566,12,1039.4561812430998
ACC000567,1,1333.9766107015062
ACC000567,2,1130.0728930337914
ACC000567,3,666.0293740038837
ACC000567,4,645.0021922116114
ACC000567,5,704.7803017923229
ACC000567,6,850.7876499196967
ACC000567,7,1173.0106928531118
ACC000567,8,1488.221701176219
ACC000567,9,1731.3303050181457
ACC000567,10,2240.832811662454
ACC000567,11,1887.5717350190318
ACC000567,12,2015.4926155082035
ACC000568,1,947.2931926835083
ACC000568,2,727.272116572991
ACC000568,3,389.69306933200687
ACC000568,4,300.3000998715891
ACC000568,5,397.4848193594521
ACC000568,6,665.6576309336791
ACC000568,7,899.1351143126515
ACC000568,8,1338.3612891331297
ACC000568,9,1572.6583454946458
ACC000568,10,1664.4833609956759
ACC000568,11,1613.8674077792568
ACC000568,12,1093.536968370038
ACC000569,1,616.5084741794532
ACC000569,2,588.9128509438171
ACC000569,3,578.3941826529764
ACC000569,4,529.9143976771601
ACC000569,5,582.8079940334279
ACC000569,6,564.560598383052
ACC000569,7,710.1430446995558
ACC000569,8,742.2225770052289
ACC000569,9,676.8174479204744
ACC000569,10,710.9997096671922
ACC000569,11,688.8399454878721
ACC000569,12,748.8447921775092
ACC000570,1,1472.0758305118995
ACC000570,2,1482.3453314140338
ACC000570,3,991.3280111634286
ACC000570,4,928.8197403826508
ACC000570,5,1107.1626815239817
ACC000570,6,1347.8479956370265
ACC000570,7,1904.6846981778733
ACC000570,8,2707.4996666469965
ACC000570,9,3086.2086414828987
ACC000570,10,2650.3864299026836
ACC000570,11,2519.7099618020375
ACC000570,12,2487.5984953305456
ACC000571,1,846.909027884618
ACC000571,2,749.3005868867344
ACC000571,3,566.2675736638117
ACC000571,4,634.4352856271217
ACC000571,5,518.786745966032
ACC000571,6,623.0962022485343
ACC000571,7,830.3280403556934
ACC000571,8,956.323140946663
ACC000571,9,1102.967055582463
ACC000571,10,1156.2050010863138
ACC000571,11,1038.3290319373523
ACC000571,12,1081.5132170771362
ACC000572,1,819.8186400940729
ACC000572,2,619.8239493084471
ACC000572,3,534.8772303887713
ACC000572,4,489.6599271432877
ACC000572,5,605.715369312131
ACC000572,6,710.2756323850668
ACC000572,7,915.3680423412245
ACC000572,8,992.584294968665
ACC000572,9,956.2045866536483
ACC000572,10,1216.6129122697398
ACC000572,11,859.0204312646204
ACC000572,12,829.6877488567106
ACC000573,1,1536.5986429615255
ACC000573,2,1081.9715816797805
ACC000573,3,479.41287274073755
ACC000573,4,330.70163633519417
ACC000573,5,456.26152614507635
ACC000573,6,1017.0012132171553
ACC000573,7,1772.7997972117364
ACC000573,8,2494.9745770901063
ACC000573,9,2328.077445012027
ACC000573,10,2797.4811161306743
ACC000573,11,2761.743378233051
ACC000573,12,2016.6657379490694
ACC000574,1,779.3798880003399
ACC000574,2,503.07105433627714
ACC000574,3,309.7530717446042
ACC000574,4,293.74510146277277
ACC000574,5,406.65868327001203
ACC000574,6,678.8009714420607
ACC000574,7,941.8083508092299
ACC000574,8,1073.6455364760543
ACC000574,9,1754.220199714373
ACC000574,10,1247.3776150215058
ACC000574,11,1436.4441931805761
ACC000574,12,1200.619584713374
ACC000575,1,1110.022824022527
ACC000575,2,850.049222108394
ACC000575,3,650.2779947697527
ACC000575,4,503.1725808064739
ACC000575,5,572.9661048493067
ACC000575,6,847.3677750274135
ACC000575,7,1032.6228599117046
ACC000575,8,1324.442488320969
ACC000575,9,1607.734756780554
ACC000575,10,1628.0334517204728
ACC000575,11,1716.5154459420569
ACC000575,12,1473.913549084278
ACC000576,1,887.5817296559661
ACC000576,2,577.7544271701165
ACC000576,3,453.89592640916305
ACC000576,4,399.8223622149597
ACC000576,5,459.23355855195706
ACC000576,6,488.24035494301523
ACC000576,7,825.3604047766735
ACC000576,8,1084.4038794090466
ACC000576,9,1335.8683564097282
ACC000576,10,1287.4740451301516
ACC000576,11,1544.4561634184736
ACC000576,12,990.5644158923401
ACC000577,1,964.8435776714297
ACC000577,2,872.3559037505379
ACC000577,3,588.1875163719787
ACC000577,4,618.653280142524
ACC000577,5,634.1916408348028
ACC000577,6,844.2357493970761
ACC000577,7,996.6957844562443
ACC000577,8,1435.9001694864346
ACC000577,9,1482.114022942717
ACC000577,10,1668.9548706690675
ACC000577,11,1410.5441147497845
ACC000577,12,1133.0650829497026
ACC000578,1,836.9187038111133
ACC000578,2,693.2399678699298
ACC000578,3,609.7085503795057
ACC000578,4,589.2540585776005
ACC000578,5,558.3007004898835
ACC000578,6,648.3296347932708
ACC000578,7,835.6047154191949
ACC000578,8,907.0582187252219
ACC000578,9,995.3392500340394
ACC000578,10,1007.2710846803103
ACC000578,11,1046.6078322181331
ACC000578,12,895.8491153542702
ACC000579,1,789.6065748291671
ACC000579,2,781.9365840797399
ACC000579,3,491.57167401473123
ACC000579,4,481.48289230973165
ACC000579,5,460.12447589868185
ACC000579,6,784.0830799228629
ACC000579,7,873.939524764898
ACC000579,8,1047.1033520838535
ACC000579,9,1371.361010101798
ACC000579,10,1269.4401399505823
ACC000579,11,1323.9863817676076
ACC000579,12,1109.8574668862611
ACC000580,1,1021.5322470552405
ACC000580,2,931.9799771657779
ACC000580,3,1018.413857615967
ACC000580,4,814.2372208992152
ACC000580,5,1067.6823586166854
ACC000580,6,987.4561584643128
ACC000580,7,1034.4971582443407
ACC000580,8,1461.1577846278822
ACC000580,9,1414.058772895971
ACC000580,10,1373.1090635233709
ACC000580,11,1252.74838548207
ACC000580,12,1317.5762202092346
ACC000581,1,557.567499261683
ACC000581,2,429.6265652265094
ACC000581,3,301.4917994213564
ACC000581,4,221.34158234869375
ACC000581,5,296.1510335039398
ACC000581,6,413.53608481790246
ACC000581,7,571.9526601612627
ACC000581,8,783.3328595357717
ACC000581,9,839.2317349378353
ACC000581,10,1028.219894517508
ACC000581,11,944.6190323142416
ACC000581,12,751.1939013755862
ACC000582,1,730.6768948690657
ACC000582,2,438.53823024370575
ACC000582,3,200.90564841374726
ACC000582,4,108.54834735170232
ACC000582,5,206.53341032725714
ACC000582,6,412.6700589463043
ACC000582,7,759.9747516769066
ACC000582,8,876.9463502971366
ACC000582,9,1314.9294786299847
ACC000582,10,1300.710659372819
ACC000582,11,1128.1512087198805
